,HDFCBANK.NS,RELIANCE.NS,ICICIBANK.NS,INFY.NS,ITC.NS,LT.NS,TCS.NS,AXISBANK.NS,KOTAKBANK.NS,BHARTIARTL.NS
2020-09-02,1134.1500244140625,2128.199951171875,392.3999938964844,924.0,191.35000610351562,955.5499877929688,2265.14990234375,484.3999938964844,1423.5,550.5499877929688
2020-09-03,1130.9000244140625,2112.10009765625,382.75,935.5499877929688,191.60000610351562,961.1500244140625,2299.5,474.95001220703125,1396.699951171875,538.0
2020-09-04,1119.300048828125,2077.25,372.54998779296875,919.1500244140625,186.6999969482422,942.5,2288.800048828125,455.20001220703125,1380.050048828125,523.1500244140625
2020-09-07,1110.5,2082.64990234375,373.3999938964844,925.0499877929688,189.10000610351562,932.1500244140625,2327.050048828125,458.70001220703125,1368.75,515.4500122070312
2020-09-08,1112.449951171875,2107.10009765625,375.70001220703125,939.2999877929688,188.14999389648438,916.7000122070312,2348.199951171875,444.3500061035156,1350.699951171875,498.1000061035156
2020-09-09,1096.5,2161.35009765625,367.6000061035156,927.75,183.8000030517578,909.5,2327.64990234375,431.25,1326.1500244140625,504.25
2020-09-10,1090.550048828125,2314.0,370.70001220703125,940.0499877929688,184.89999389648438,920.9500122070312,2331.14990234375,446.8500061035156,1319.5,497.3500061035156
2020-09-11,1078.6500244140625,2319.75,370.5,945.7000122070312,183.9499969482422,917.4000244140625,2374.10009765625,447.20001220703125,1330.3499755859375,491.6499938964844
2020-09-14,1057.949951171875,2302.550048828125,363.70001220703125,978.4000244140625,183.35000610351562,902.0999755859375,2491.39990234375,440.54998779296875,1304.699951171875,474.1000061035156
2020-09-15,1070.5,2318.85009765625,371.54998779296875,982.4500122070312,181.8000030517578,909.9500122070312,2491.39990234375,449.54998779296875,1323.949951171875,485.54998779296875
2020-09-16,1093.6500244140625,2324.550048828125,374.70001220703125,1001.75,180.64999389648438,921.7999877929688,2503.0,446.0,1325.4000244140625,481.75
2020-09-17,1083.5999755859375,2298.75,369.0,1011.0,178.60000610351562,906.2999877929688,2460.949951171875,442.8999938964844,1305.0999755859375,479.0
2020-09-18,1057.300048828125,2305.699951171875,369.54998779296875,1002.1500244140625,179.10000610351562,900.7000122070312,2449.89990234375,443.3500061035156,1277.0999755859375,494.54998779296875
2020-09-21,1049.300048828125,2255.85009765625,350.70001220703125,1009.9000244140625,175.75,881.8499755859375,2465.300048828125,423.3500061035156,1287.8499755859375,467.75
2020-09-22,1035.4000244140625,2211.14990234375,354.3999938964844,1007.5,174.1999969482422,856.5,2522.949951171875,412.0,1270.550048828125,470.95001220703125
2020-09-23,1047.25,2230.800048828125,351.8500061035156,1019.75,172.5,860.5999755859375,2467.449951171875,419.75,1275.4000244140625,433.79998779296875
2020-09-24,1030.4000244140625,2181.199951171875,335.70001220703125,975.4000244140625,166.5500030517578,850.7000122070312,2332.25,402.45001220703125,1246.0999755859375,419.29998779296875
2020-09-25,1044.0,2201.699951171875,348.6499938964844,1011.4500122070312,170.75,889.25,2422.300048828125,415.04998779296875,1253.050048828125,439.6499938964844
2020-09-28,1054.199951171875,2216.25,363.0,1010.4000244140625,173.3000030517578,902.8499755859375,2426.300048828125,439.25,1278.699951171875,443.6499938964844
2020-09-29,1062.550048828125,2245.050048828125,357.04998779296875,1009.0,169.39999389648438,895.4500122070312,2488.39990234375,426.8500061035156,1263.25,435.6000061035156
2020-09-30,1078.5999755859375,2234.35009765625,354.75,1008.25,171.6999969482422,901.5999755859375,2492.300048828125,424.6499938964844,1268.199951171875,420.95001220703125
2020-10-01,1106.949951171875,2225.25,369.20001220703125,1017.6500244140625,170.85000610351562,902.7999877929688,2523.449951171875,443.70001220703125,1305.050048828125,432.3500061035156
2020-10-05,1114.3499755859375,2212.199951171875,373.1000061035156,1048.699951171875,169.25,896.9500122070312,2705.800048828125,444.1499938964844,1314.5999755859375,424.45001220703125
2020-10-06,1144.0999755859375,2210.35009765625,380.6000061035156,1055.75,169.89999389648438,892.5999755859375,2714.300048828125,449.6499938964844,1338.25,426.75
2020-10-07,1162.25,2257.5,382.6499938964844,1066.550048828125,169.5,887.9000244140625,2735.949951171875,453.1000061035156,1324.699951171875,422.45001220703125
2020-10-08,1191.800048828125,2239.25,387.5,1093.699951171875,167.14999389648438,881.0499877929688,2825.699951171875,451.8999938964844,1320.0999755859375,424.45001220703125
2020-10-09,1233.550048828125,2233.449951171875,401.5,1106.800048828125,167.85000610351562,908.4500122070312,2812.949951171875,468.04998779296875,1319.8499755859375,425.20001220703125
2020-10-12,1213.6500244140625,2237.050048828125,404.04998779296875,1132.0999755859375,172.1999969482422,905.75,2830.0,468.0,1312.9000244140625,415.04998779296875
2020-10-13,1198.449951171875,2280.699951171875,396.25,1157.800048828125,170.14999389648438,896.4500122070312,2826.550048828125,461.3500061035156,1344.949951171875,415.29998779296875
2020-10-14,1211.5,2287.5,406.79998779296875,1137.0,167.8000030517578,915.2000122070312,2809.60009765625,471.29998779296875,1353.3499755859375,413.25
2020-10-15,1169.25,2206.5,391.0,1108.25,165.0500030517578,888.7999877929688,2740.60009765625,462.6000061035156,1309.550048828125,399.20001220703125
2020-10-16,1199.3499755859375,2175.800048828125,396.1000061035156,1127.5,165.6999969482422,894.0999755859375,2763.300048828125,472.3999938964844,1336.550048828125,401.6499938964844
2020-10-19,1203.550048828125,2176.199951171875,417.1000061035156,1125.9000244140625,168.25,902.9000244140625,2711.550048828125,492.95001220703125,1376.699951171875,397.70001220703125
2020-10-20,1223.949951171875,2155.89990234375,414.6000061035156,1137.5,167.4499969482422,917.2999877929688,2739.0,493.95001220703125,1368.800048828125,405.0
2020-10-21,1246.699951171875,2124.60009765625,420.29998779296875,1148.3499755859375,167.64999389648438,924.4500122070312,2675.39990234375,501.45001220703125,1393.300048828125,419.0
2020-10-22,1233.300048828125,2106.949951171875,412.8999938964844,1129.050048828125,168.5500030517578,936.2999877929688,2671.14990234375,510.29998779296875,1393.050048828125,430.6499938964844
2020-10-23,1235.800048828125,2113.050048828125,416.95001220703125,1122.5,170.75,941.25,2686.800048828125,507.20001220703125,1383.050048828125,434.3999938964844
2020-10-26,1210.9000244140625,2029.0999755859375,404.45001220703125,1112.449951171875,168.5500030517578,951.75,2688.199951171875,493.3500061035156,1416.9000244140625,434.04998779296875
2020-10-27,1233.0999755859375,2034.5,409.95001220703125,1090.8499755859375,167.1999969482422,981.9500122070312,2630.14990234375,508.1000061035156,1587.6500244140625,433.3500061035156
2020-10-28,1209.5999755859375,2011.449951171875,396.04998779296875,1076.550048828125,165.5,982.8499755859375,2622.199951171875,504.70001220703125,1551.3499755859375,451.8500061035156
2020-10-29,1187.199951171875,2026.9000244140625,399.8999938964844,1074.8499755859375,163.85000610351562,934.5,2632.64990234375,493.8500061035156,1570.9000244140625,450.79998779296875
2020-10-30,1183.550048828125,2054.5,392.6000061035156,1060.5999755859375,165.25,929.5,2664.85009765625,492.5,1547.4000244140625,433.75
2020-11-02,1215.25,1877.449951171875,417.45001220703125,1072.300048828125,166.75,929.2999877929688,2604.60009765625,522.6500244140625,1580.699951171875,457.3999938964844
2020-11-03,1247.949951171875,1850.4000244140625,443.8500061035156,1062.550048828125,170.10000610351562,947.75,2633.60009765625,534.1500244140625,1593.5999755859375,454.6000061035156
2020-11-04,1257.4000244140625,1913.199951171875,437.04998779296875,1093.949951171875,169.8000030517578,939.8499755859375,2653.14990234375,525.1500244140625,1630.699951171875,453.04998779296875
2020-11-05,1269.199951171875,1955.0,438.5,1104.0,174.75,958.0999755859375,2685.699951171875,539.2999877929688,1675.449951171875,457.29998779296875
2020-11-06,1307.6500244140625,2029.1500244140625,442.79998779296875,1112.75,173.9499969482422,960.75,2707.449951171875,541.75,1718.050048828125,449.8999938964844
2020-11-09,1340.550048828125,2050.699951171875,462.70001220703125,1136.550048828125,172.8000030517578,965.8499755859375,2726.60009765625,565.0499877929688,1728.1500244140625,471.79998779296875
2020-11-10,1393.6500244140625,2084.550048828125,483.8500061035156,1091.050048828125,178.35000610351562,1033.699951171875,2649.60009765625,583.5999755859375,1752.949951171875,466.3999938964844
2020-11-11,1389.949951171875,1997.199951171875,486.54998779296875,1122.5,185.3000030517578,1059.449951171875,2687.800048828125,608.6500244140625,1807.8499755859375,478.6000061035156
2020-11-12,1371.699951171875,1980.0,476.70001220703125,1117.75,188.0,1073.199951171875,2671.050048828125,599.7000122070312,1754.75,479.8500061035156
2020-11-13,1358.800048828125,1996.4000244140625,485.54998779296875,1124.199951171875,187.10000610351562,1051.5,2656.85009765625,610.3499755859375,1763.300048828125,475.75
2020-11-14,1369.699951171875,2002.300048828125,486.8999938964844,1133.449951171875,188.60000610351562,1059.199951171875,2670.35009765625,613.1500244140625,1770.550048828125,481.5
2020-11-17,1408.449951171875,1993.25,486.3999938964844,1123.699951171875,187.35000610351562,1080.9000244140625,2666.050048828125,628.7999877929688,1796.6500244140625,484.54998779296875
2020-11-18,1408.699951171875,1987.199951171875,497.6499938964844,1110.550048828125,184.0500030517578,1148.1500244140625,2626.64990234375,636.2999877929688,1830.5999755859375,478.3999938964844
2020-11-19,1374.3499755859375,1973.1500244140625,478.75,1096.75,187.89999389648438,1134.25,2636.89990234375,611.5,1826.3499755859375,468.54998779296875
2020-11-20,1403.6500244140625,1899.5,480.20001220703125,1103.3499755859375,191.6999969482422,1132.300048828125,2660.25,607.8499755859375,1889.4000244140625,483.70001220703125
2020-11-23,1394.5999755859375,1950.699951171875,468.25,1139.8499755859375,190.85000610351562,1125.8499755859375,2724.25,595.5999755859375,1897.8499755859375,477.25
2020-11-24,1438.199951171875,1964.050048828125,478.20001220703125,1140.050048828125,195.5500030517578,1135.5,2722.050048828125,619.6500244140625,1924.9000244140625,474.25
2020-11-25,1402.800048828125,1947.800048828125,472.70001220703125,1115.6500244140625,193.85000610351562,1116.0,2701.300048828125,599.8499755859375,1862.449951171875,464.1000061035156
2020-11-26,1426.6500244140625,1952.5999755859375,475.29998779296875,1113.199951171875,194.8000030517578,1118.8499755859375,2720.60009765625,612.5499877929688,1889.0999755859375,468.3999938964844
2020-11-27,1440.8499755859375,1929.800048828125,473.3500061035156,1100.0,193.64999389648438,1122.4000244140625,2679.64990234375,601.5999755859375,1907.0999755859375,463.25
2020-12-01,1433.300048828125,1954.9000244140625,485.1000061035156,1137.8499755859375,194.39999389648438,1115.949951171875,2726.800048828125,603.6500244140625,1875.8499755859375,479.45001220703125
2020-12-02,1406.949951171875,1958.1500244140625,480.45001220703125,1140.9000244140625,195.9499969482422,1113.75,2749.550048828125,608.0999755859375,1814.199951171875,484.8999938964844
2020-12-03,1377.199951171875,1964.050048828125,481.8500061035156,1126.449951171875,196.1999969482422,1125.1500244140625,2709.449951171875,602.7000122070312,1821.0,479.8999938964844
2020-12-04,1385.5999755859375,1946.75,502.04998779296875,1134.6500244140625,198.1999969482422,1149.5,2727.550048828125,614.5,1846.25,493.75
2020-12-07,1372.25,1958.199951171875,510.45001220703125,1143.5,203.14999389648438,1169.699951171875,2737.699951171875,619.25,1820.550048828125,508.95001220703125
2020-12-08,1376.300048828125,1993.75,508.3999938964844,1153.3499755859375,202.4499969482422,1171.4000244140625,2797.300048828125,620.6500244140625,1833.800048828125,503.6000061035156
2020-12-09,1407.199951171875,2026.949951171875,511.5,1175.199951171875,205.39999389648438,1181.0,2810.800048828125,634.2000122070312,1883.550048828125,503.04998779296875
2020-12-10,1385.8499755859375,2007.0,506.95001220703125,1167.75,212.6999969482422,1190.3499755859375,2784.300048828125,627.0499877929688,1903.300048828125,505.1499938964844
2020-12-11,1382.800048828125,2005.800048828125,515.4500122070312,1163.199951171875,216.3000030517578,1194.300048828125,2783.60009765625,613.25,1920.4000244140625,504.3999938964844
2020-12-14,1372.1500244140625,1991.300048828125,525.7999877929688,1164.550048828125,215.89999389648438,1249.6500244140625,2797.699951171875,615.9000244140625,1939.3499755859375,503.04998779296875
2020-12-15,1391.300048828125,1974.3499755859375,518.0499877929688,1154.5999755859375,213.5500030517578,1246.25,2761.550048828125,607.0999755859375,1951.1500244140625,504.20001220703125
2020-12-16,1410.699951171875,1976.550048828125,512.4500122070312,1165.699951171875,214.0,1268.25,2814.199951171875,606.0999755859375,1952.550048828125,516.2000122070312
2020-12-17,1441.800048828125,1985.5999755859375,510.3999938964844,1159.199951171875,213.0500030517578,1278.800048828125,2838.199951171875,605.4000244140625,1965.449951171875,515.0999755859375
2020-12-18,1411.3499755859375,1991.550048828125,517.1500244140625,1189.800048828125,214.5,1281.550048828125,2861.0,609.5,1949.3499755859375,510.6499938964844
2020-12-21,1372.6500244140625,1939.699951171875,494.5,1177.300048828125,202.9499969482422,1234.8499755859375,2820.14990234375,582.5,1920.8499755859375,490.8999938964844
2020-12-22,1373.0999755859375,1936.699951171875,500.29998779296875,1220.5,203.39999389648438,1262.699951171875,2872.5,589.75,1902.949951171875,500.29998779296875
2020-12-23,1375.6500244140625,1943.8499755859375,503.6000061035156,1253.050048828125,207.75,1264.800048828125,2908.75,592.4500122070312,1920.75,507.20001220703125
2020-12-24,1397.0999755859375,1994.1500244140625,513.5499877929688,1236.050048828125,208.60000610351562,1262.199951171875,2909.35009765625,610.2000122070312,1960.5999755859375,517.2999877929688
2020-12-28,1412.8499755859375,2003.300048828125,520.0999755859375,1240.300048828125,209.5,1289.4000244140625,2929.39990234375,617.6500244140625,1988.9000244140625,521.5999755859375
2020-12-29,1427.199951171875,1990.050048828125,528.7999877929688,1250.300048828125,211.5500030517578,1284.8499755859375,2930.5,630.2000122070312,1999.300048828125,520.25
2020-12-30,1432.5,1995.5,528.75,1246.800048828125,211.14999389648438,1292.050048828125,2909.300048828125,625.0999755859375,2017.949951171875,516.1500244140625
2020-12-31,1436.300048828125,1985.300048828125,535.0499877929688,1255.800048828125,209.0,1287.5999755859375,2862.75,620.4500122070312,1995.5999755859375,509.70001220703125
2021-01-01,1425.050048828125,1987.5,527.5,1260.449951171875,213.85000610351562,1297.0,2928.25,623.7999877929688,1994.050048828125,515.1500244140625
2021-01-04,1416.0,1990.8499755859375,531.7000122070312,1288.25,213.39999389648438,1314.5999755859375,3039.449951171875,624.7000122070312,1965.550048828125,517.0999755859375
2021-01-05,1426.699951171875,1966.0999755859375,537.25,1293.800048828125,211.4499969482422,1306.300048828125,3093.0,664.4500122070312,1959.75,514.0
2021-01-06,1420.550048828125,1914.25,546.7000122070312,1282.0999755859375,205.39999389648438,1314.0,3051.5,654.25,1970.4000244140625,525.2999877929688
2021-01-07,1416.25,1911.1500244140625,541.0999755859375,1262.1500244140625,202.8000030517578,1338.949951171875,3032.800048828125,671.0999755859375,1952.4000244140625,545.25
2021-01-08,1431.6500244140625,1933.699951171875,542.0499877929688,1312.0999755859375,201.5,1373.4000244140625,3120.89990234375,672.7000122070312,1970.699951171875,540.25
2021-01-11,1451.449951171875,1897.25,544.7000122070312,1376.199951171875,202.5,1350.0,3176.449951171875,666.9500122070312,1938.1500244140625,547.1500244140625
2021-01-12,1481.0,1957.050048828125,548.0,1371.75,206.4499969482422,1349.800048828125,3174.85009765625,675.7000122070312,1903.449951171875,565.75
2021-01-13,1470.6500244140625,1938.800048828125,556.5,1387.1500244140625,211.25,1352.5,3158.949951171875,687.7999877929688,1882.0999755859375,578.25
2021-01-14,1468.75,1960.5999755859375,553.2999877929688,1370.5,214.14999389648438,1376.5999755859375,3250.699951171875,676.0,1892.6500244140625,580.5499877929688
2021-01-15,1466.6500244140625,1937.449951171875,543.0,1344.949951171875,217.85000610351562,1354.1500244140625,3233.35009765625,674.8499755859375,1863.9000244140625,602.6500244140625
2021-01-18,1483.0999755859375,1983.949951171875,533.1500244140625,1312.050048828125,219.75,1336.050048828125,3221.75,657.0,1846.949951171875,586.9500122070312
2021-01-19,1503.8499755859375,2016.4000244140625,546.4500122070312,1316.6500244140625,218.85000610351562,1369.8499755859375,3260.699951171875,668.75,1887.0,592.2999877929688
2021-01-20,1492.0,2054.699951171875,551.0,1339.449951171875,217.64999389648438,1382.6500244140625,3308.800048828125,675.75,1883.5999755859375,596.1500244140625
2021-01-21,1474.800048828125,2099.39990234375,552.7000122070312,1339.699951171875,213.6999969482422,1371.300048828125,3273.85009765625,675.8499755859375,1857.800048828125,581.3499755859375
2021-01-22,1443.550048828125,2049.60009765625,533.7999877929688,1340.8499755859375,210.6999969482422,1362.0999755859375,3303.10009765625,644.5,1828.0,576.8499755859375
2021-01-25,1462.8499755859375,1941.0,538.0499877929688,1325.0999755859375,207.8000030517578,1361.300048828125,3291.300048828125,658.4000244140625,1794.4000244140625,580.75
2021-01-27,1409.5999755859375,1895.0,522.3499755859375,1301.0,210.64999389648438,1359.8499755859375,3261.050048828125,632.0999755859375,1764.699951171875,570.7999877929688
2021-01-28,1371.449951171875,1876.550048828125,528.25,1276.199951171875,206.60000610351562,1345.3499755859375,3196.550048828125,670.7000122070312,1722.8499755859375,570.9000244140625
2021-01-29,1390.5,1841.949951171875,537.0,1239.050048828125,203.25,1334.699951171875,3111.35009765625,662.9000244140625,1712.949951171875,553.5999755859375
2021-02-01,1476.75,1895.300048828125,603.7999877929688,1260.9000244140625,215.9499969482422,1448.8499755859375,3139.35009765625,709.3499755859375,1801.5,579.1500244140625
2021-02-02,1560.550048828125,1925.800048828125,617.3499755859375,1271.25,218.1999969482422,1520.199951171875,3203.449951171875,714.2000122070312,1861.300048828125,599.3499755859375
2021-02-03,1574.800048828125,1930.6500244140625,622.3499755859375,1284.6500244140625,216.75,1528.550048828125,3200.050048828125,733.7999877929688,1852.199951171875,608.8499755859375
2021-02-04,1579.0999755859375,1924.300048828125,628.2999877929688,1279.3499755859375,229.9499969482422,1529.800048828125,3188.449951171875,743.9000244140625,1910.4000244140625,600.5999755859375
2021-02-05,1597.5999755859375,1923.75,614.1500244140625,1272.0999755859375,234.35000610351562,1516.5,3157.949951171875,719.5999755859375,1982.699951171875,581.0999755859375
2021-02-08,1605.25,1951.449951171875,629.5999755859375,1303.550048828125,233.10000610351562,1551.800048828125,3214.10009765625,736.1500244140625,1957.1500244140625,597.2999877929688
2021-02-09,1611.8499755859375,1956.1500244140625,633.3499755859375,1305.550048828125,229.0,1566.449951171875,3176.89990234375,742.5,1949.1500244140625,598.9500122070312
2021-02-10,1581.75,1974.300048828125,632.1500244140625,1296.5,227.5500030517578,1552.8499755859375,3213.300048828125,734.7999877929688,1952.050048828125,590.2000122070312
2021-02-11,1572.3499755859375,2055.699951171875,630.6500244140625,1292.6500244140625,226.4499969482422,1530.5,3206.0,740.0999755859375,1961.0,598.0999755859375
2021-02-12,1581.949951171875,2041.5999755859375,647.5999755859375,1309.800048828125,217.4499969482422,1521.3499755859375,3190.800048828125,750.4000244140625,1951.050048828125,586.25
2021-02-15,1616.5999755859375,2032.5999755859375,673.9500122070312,1309.6500244140625,218.60000610351562,1537.6500244140625,3139.85009765625,794.0,1985.949951171875,593.7000122070312
2021-02-16,1626.6500244140625,2059.5,658.3499755859375,1290.4000244140625,218.25,1549.449951171875,3108.800048828125,775.0499877929688,2019.6500244140625,593.9500122070312
2021-02-17,1586.5,2083.25,657.3499755859375,1281.300048828125,217.75,1548.3499755859375,3073.10009765625,777.75,1989.449951171875,593.8499755859375
2021-02-18,1554.300048828125,2067.699951171875,644.6500244140625,1292.449951171875,218.85000610351562,1524.5999755859375,3057.35009765625,777.0,1945.449951171875,589.0499877929688
2021-02-19,1539.0999755859375,2080.300048828125,624.0499877929688,1291.300048828125,215.9499969482422,1508.800048828125,3071.85009765625,749.6500244140625,1938.75,581.3499755859375
2021-02-22,1548.0,2008.0999755859375,609.8499755859375,1265.199951171875,207.0500030517578,1452.199951171875,2958.449951171875,719.4500122070312,1949.5999755859375,570.2999877929688
2021-02-23,1529.1500244140625,2023.449951171875,616.2999877929688,1266.3499755859375,208.5,1486.300048828125,2980.199951171875,715.9500122070312,1872.949951171875,565.5499877929688
2021-02-24,1606.449951171875,2061.0,641.0999755859375,1274.300048828125,208.85000610351562,1526.5999755859375,2948.10009765625,749.4000244140625,1911.199951171875,572.9500122070312
2021-02-25,1606.4000244140625,2144.35009765625,628.0,1274.550048828125,209.14999389648438,1506.449951171875,2995.300048828125,770.6500244140625,1895.5,579.1500244140625
2021-02-26,1534.4000244140625,2085.800048828125,597.75,1253.300048828125,203.85000610351562,1442.5,2894.300048828125,724.7999877929688,1780.3499755859375,556.2999877929688
2021-03-01,1558.9000244140625,2101.699951171875,608.3499755859375,1267.0,206.89999389648438,1472.8499755859375,2924.199951171875,728.5499877929688,1845.4000244140625,532.2000122070312
2021-03-02,1568.199951171875,2106.0,610.5,1304.5,209.89999389648438,1485.6500244140625,3006.35009765625,731.25,1844.6500244140625,541.2000122070312
2021-03-03,1586.8499755859375,2202.10009765625,632.0999755859375,1343.550048828125,209.9499969482422,1496.9000244140625,3059.10009765625,753.9500122070312,1899.5,546.2999877929688
2021-03-04,1552.050048828125,2175.85009765625,620.75,1330.3499755859375,209.6999969482422,1462.5999755859375,3049.699951171875,736.7999877929688,1897.699951171875,539.5999755859375
2021-03-05,1530.0,2178.699951171875,609.4500122070312,1316.699951171875,208.5500030517578,1463.550048828125,3008.050048828125,730.75,1922.5,532.7999877929688
2021-03-08,1519.5,2191.10009765625,608.0499877929688,1335.75,208.0,1515.199951171875,3006.949951171875,743.2999877929688,1915.8499755859375,525.7000122070312
2021-03-09,1562.5,2191.050048828125,625.0999755859375,1345.550048828125,207.8000030517578,1508.300048828125,3050.949951171875,745.4500122070312,1978.949951171875,521.75
2021-03-10,1555.75,2181.949951171875,625.5999755859375,1368.1500244140625,206.5,1524.199951171875,3070.949951171875,760.75,1963.949951171875,525.8499755859375
2021-03-12,1551.949951171875,2137.60009765625,612.8499755859375,1374.8499755859375,205.1999969482422,1514.0,3057.949951171875,750.5999755859375,1935.1500244140625,524.2000122070312
2021-03-15,1528.6500244140625,2108.89990234375,603.5,1373.5999755859375,205.4499969482422,1483.75,3066.14990234375,744.4000244140625,1918.6500244140625,522.8499755859375
2021-03-16,1512.1500244140625,2100.60009765625,594.9500122070312,1384.0,207.85000610351562,1461.800048828125,3110.050048828125,737.75,1903.199951171875,529.2999877929688
2021-03-17,1495.3499755859375,2055.35009765625,589.5,1387.0,210.60000610351562,1437.6500244140625,3112.949951171875,727.9000244140625,1868.3499755859375,522.9000244140625
2021-03-18,1491.0,2009.0999755859375,578.5999755859375,1337.0999755859375,217.64999389648438,1428.0999755859375,3036.5,718.75,1830.4000244140625,527.2000122070312
2021-03-19,1497.5,2082.0,586.6500244140625,1344.449951171875,222.9499969482422,1411.25,3050.199951171875,726.25,1834.1500244140625,529.9500122070312
2021-03-22,1469.1500244140625,2062.39990234375,573.4500122070312,1370.800048828125,226.0,1400.050048828125,3129.64990234375,716.2000122070312,1822.6500244140625,528.0
2021-03-23,1500.1500244140625,2087.5,586.4000244140625,1371.550048828125,222.1999969482422,1404.3499755859375,3142.60009765625,730.5499877929688,1812.6500244140625,529.25
2021-03-24,1478.800048828125,2047.300048828125,567.5,1353.75,215.9499969482422,1369.1500244140625,3121.10009765625,706.4000244140625,1782.449951171875,523.6500244140625
2021-03-25,1463.3499755859375,1991.449951171875,571.5499877929688,1333.800048828125,211.60000610351562,1371.0999755859375,3064.85009765625,694.5999755859375,1762.9000244140625,507.75
2021-03-26,1491.300048828125,1994.6500244140625,578.5499877929688,1336.199951171875,210.89999389648438,1398.300048828125,3066.800048828125,698.2000122070312,1771.050048828125,522.5
2021-03-30,1553.699951171875,2029.300048828125,591.4500122070312,1385.300048828125,214.5500030517578,1423.550048828125,3158.550048828125,695.3499755859375,1781.25,521.5
2021-03-31,1493.6500244140625,2003.0999755859375,582.0999755859375,1368.050048828125,218.5,1418.9000244140625,3177.85009765625,697.4500122070312,1753.0,517.2999877929688
2021-04-01,1486.75,2021.8499755859375,594.4000244140625,1385.199951171875,220.0500030517578,1444.5999755859375,3165.0,713.0,1804.550048828125,520.7999877929688
2021-04-05,1449.5999755859375,1992.5999755859375,571.25,1409.9000244140625,212.5500030517578,1403.800048828125,3238.89990234375,685.25,1759.199951171875,528.25
2021-04-06,1440.25,1984.300048828125,565.9000244140625,1411.050048828125,212.64999389648438,1401.0,3264.699951171875,677.9000244140625,1768.300048828125,532.2000122070312
2021-04-07,1447.199951171875,2002.8499755859375,577.6500244140625,1430.199951171875,213.8000030517578,1404.1500244140625,3271.39990234375,688.25,1792.0,541.5999755859375
2021-04-08,1432.800048828125,2005.3499755859375,576.7000122070312,1439.8499755859375,213.25,1419.1500244140625,3317.35009765625,681.5999755859375,1783.25,543.0
2021-04-09,1421.75,1982.050048828125,566.2000122070312,1441.050048828125,213.10000610351562,1404.0999755859375,3322.25,668.2000122070312,1799.25,545.25
2021-04-12,1367.050048828125,1911.1500244140625,538.5499877929688,1425.75,205.3000030517578,1345.1500244140625,3246.550048828125,635.5999755859375,1742.5,522.4500122070312
2021-04-13,1400.3499755859375,1931.800048828125,560.5999755859375,1397.1500244140625,208.6999969482422,1373.699951171875,3104.050048828125,661.0,1775.8499755859375,536.1500244140625
2021-04-15,1430.0999755859375,1944.300048828125,575.2000122070312,1360.75,206.6999969482422,1374.6500244140625,3218.949951171875,668.8499755859375,1773.25,539.3499755859375
2021-04-16,1428.6500244140625,1932.0999755859375,566.9500122070312,1353.75,207.9499969482422,1359.1500244140625,3195.14990234375,669.2000122070312,1764.0999755859375,540.75
2021-04-19,1412.4000244140625,1901.699951171875,559.75,1362.550048828125,205.60000610351562,1310.449951171875,3161.800048828125,648.1500244140625,1700.75,526.4500122070312
2021-04-20,1391.4000244140625,1901.1500244140625,559.0999755859375,1351.3499755859375,203.5500030517578,1331.5,3144.550048828125,651.75,1697.699951171875,530.2000122070312
2021-04-22,1422.5,1906.4000244140625,579.2000122070312,1351.0999755859375,205.89999389648438,1336.800048828125,3118.800048828125,658.7000122070312,1736.050048828125,530.8499755859375
2021-04-23,1414.1500244140625,1904.3499755859375,569.9500122070312,1333.800048828125,205.35000610351562,1322.9000244140625,3109.5,671.3499755859375,1734.199951171875,522.5999755859375
2021-04-26,1404.800048828125,1937.8499755859375,591.0999755859375,1343.550048828125,205.3000030517578,1335.9000244140625,3100.800048828125,700.4500122070312,1759.6500244140625,527.5499877929688
2021-04-27,1438.699951171875,1988.6500244140625,598.75,1348.5,205.39999389648438,1380.6500244140625,3132.0,699.5499877929688,1750.300048828125,534.2999877929688
2021-04-28,1476.800048828125,1997.300048828125,621.3499755859375,1356.0,205.5,1375.9000244140625,3124.10009765625,708.1500244140625,1811.449951171875,544.2999877929688
2021-04-29,1472.5,2024.050048828125,621.4500122070312,1356.3499755859375,204.3000030517578,1358.6500244140625,3115.25,719.4000244140625,1805.0,540.8499755859375
2021-04-30,1412.300048828125,1994.5,600.5,1354.3499755859375,202.60000610351562,1340.449951171875,3035.64990234375,714.9000244140625,1748.800048828125,536.75
2021-05-03,1414.449951171875,1959.050048828125,596.75,1352.050048828125,200.9499969482422,1342.5,3037.0,702.75,1725.449951171875,558.8499755859375
2021-05-04,1388.3499755859375,1916.5999755859375,591.5499877929688,1329.4000244140625,199.60000610351562,1337.5999755859375,3049.75,700.3499755859375,1732.6500244140625,552.4500122070312
2021-05-05,1402.5999755859375,1920.0999755859375,602.7999877929688,1341.5,201.39999389648438,1338.6500244140625,3095.699951171875,717.2000122070312,1770.75,559.9500122070312
2021-05-06,1400.9000244140625,1931.0,608.2000122070312,1361.5999755859375,202.75,1339.9000244140625,3111.449951171875,715.75,1788.25,558.75
2021-05-07,1414.75,1931.75,607.0999755859375,1352.550048828125,205.35000610351562,1342.699951171875,3132.89990234375,716.75,1780.3499755859375,568.5
2021-05-10,1419.8499755859375,1926.199951171875,613.25,1339.550048828125,205.5500030517578,1395.0,3145.5,715.25,1809.3499755859375,572.5499877929688
