,ZEEL.NS,PVRINOX.NS,SUNTV.NS,TV18BRDCST.NS,NAZARA.NS,DISHTV.NS,NETWORK18.NS,NAVNETEDUL.NS,HATHWAY.NS,NDTV.NS
2020-06-02,198.9499969482422,,414.79998779296875,22.100000381469727,,4.650000095367432,25.5,70.94999694824219,23.950000762939453,39.45000076293945
2020-06-03,195.6999969482422,,402.54998779296875,22.0,,4.849999904632568,25.649999618530273,70.4000015258789,23.799999237060547,39.20000076293945
2020-06-04,205.60000610351562,,405.45001220703125,21.799999237060547,,5.050000190734863,25.350000381469727,70.8499984741211,23.600000381469727,38.5
2020-06-05,206.1999969482422,,402.1499938964844,24.649999618530273,,5.300000190734863,27.850000381469727,73.80000305175781,24.600000381469727,38.45000076293945
2020-06-08,197.0500030517578,,391.8500061035156,27.149999618530273,,5.550000190734863,30.600000381469727,74.6500015258789,25.850000381469727,38.599998474121094
2020-06-09,192.39999389648438,,389.29998779296875,25.649999618530273,,5.800000190734863,29.950000762939453,73.44999694824219,24.450000762939453,38.0
2020-06-10,189.8000030517578,,386.0,28.25,,6.050000190734863,32.900001525878906,73.3499984741211,25.25,37.849998474121094
2020-06-11,175.9499969482422,,384.1499938964844,28.200000762939453,,6.349999904632568,33.0,68.5999984741211,24.75,36.849998474121094
2020-06-12,168.5500030517578,,380.79998779296875,29.450000762939453,,6.650000095367432,34.650001525878906,69.69999694824219,25.100000381469727,36.20000076293945
2020-06-15,165.5,,373.45001220703125,33.20000076293945,,6.949999809265137,36.349998474121094,68.69999694824219,27.299999237060547,36.29999923706055
2020-06-16,163.89999389648438,,374.75,36.400001525878906,,7.25,38.150001525878906,68.80000305175781,32.0,35.70000076293945
2020-06-17,165.0,,385.54998779296875,37.45000076293945,,7.599999904632568,40.04999923706055,79.9000015258789,34.70000076293945,36.79999923706055
2020-06-18,174.39999389648438,,395.3500061035156,35.900001525878906,,7.949999809265137,40.95000076293945,79.1500015258789,34.04999923706055,36.54999923706055
2020-06-19,172.9499969482422,,398.25,37.54999923706055,,8.300000190734863,42.95000076293945,78.44999694824219,33.95000076293945,37.599998474121094
2020-06-22,177.0500030517578,,403.70001220703125,38.29999923706055,,8.699999809265137,45.04999923706055,77.0,33.29999923706055,39.45000076293945
2020-06-23,181.9499969482422,,405.54998779296875,39.599998474121094,,9.100000381469727,47.29999923706055,79.8499984741211,35.79999923706055,40.45000076293945
2020-06-24,174.10000610351562,,396.95001220703125,36.45000076293945,,9.449999809265137,45.150001525878906,75.5,33.79999923706055,39.29999923706055
2020-06-25,172.35000610351562,,413.70001220703125,35.54999923706055,,9.0,42.900001525878906,75.3499984741211,33.0,38.54999923706055
2020-06-26,176.25,,421.20001220703125,35.5,,8.550000190734863,40.95000076293945,79.8499984741211,33.849998474121094,37.75
2020-06-29,172.0500030517578,,397.3999938964844,35.650001525878906,,8.149999618530273,42.25,78.6500015258789,32.650001525878906,38.599998474121094
2020-06-30,171.10000610351562,,403.3500061035156,33.75,,7.75,40.79999923706055,76.55000305175781,31.700000762939453,37.099998474121094
2020-07-01,175.39999389648438,,402.04998779296875,35.29999923706055,,8.100000381469727,42.79999923706055,78.1500015258789,33.099998474121094,37.25
2020-07-02,174.39999389648438,,401.1000061035156,35.150001525878906,,8.5,41.54999923706055,79.05000305175781,32.650001525878906,36.849998474121094
2020-07-03,172.25,,399.75,35.04999923706055,,8.600000381469727,40.95000076293945,79.19999694824219,31.950000762939453,36.70000076293945
2020-07-06,175.0500030517578,,399.0,34.79999923706055,,8.350000381469727,40.650001525878906,79.80000305175781,32.150001525878906,36.400001525878906
2020-07-07,180.3000030517578,,389.6000061035156,34.650001525878906,,8.050000190734863,40.849998474121094,79.5999984741211,31.850000381469727,36.45000076293945
2020-07-08,172.14999389648438,,390.5,34.400001525878906,,8.100000381469727,40.400001525878906,77.5,31.149999618530273,36.29999923706055
2020-07-09,171.89999389648438,,400.8500061035156,33.95000076293945,,8.100000381469727,39.5,77.69999694824219,31.049999237060547,36.400001525878906
2020-07-10,170.10000610351562,,389.25,34.95000076293945,,7.949999809265137,41.29999923706055,75.94999694824219,32.29999923706055,36.599998474121094
2020-07-13,173.75,,390.25,35.099998474121094,,7.75,42.0,76.05000305175781,34.75,36.20000076293945
2020-07-14,166.3000030517578,,391.0,37.20000076293945,,7.449999809265137,44.04999923706055,74.94999694824219,41.70000076293945,36.0
2020-07-15,160.25,,379.1499938964844,35.5,,7.650000095367432,44.45000076293945,74.6500015258789,43.95000076293945,35.70000076293945
2020-07-16,157.39999389648438,,380.29998779296875,34.0,,7.349999904632568,42.25,75.94999694824219,39.75,35.04999923706055
2020-07-17,157.39999389648438,,382.54998779296875,35.70000076293945,,7.449999809265137,43.25,76.05000305175781,43.70000076293945,36.79999923706055
2020-07-20,154.75,,382.70001220703125,37.25,,7.550000190734863,45.400001525878906,76.19999694824219,48.04999923706055,36.349998474121094
2020-07-21,153.75,,381.70001220703125,39.04999923706055,,7.650000095367432,47.650001525878906,75.94999694824219,52.849998474121094,36.0
2020-07-22,157.0,,379.95001220703125,35.599998474121094,,7.650000095367432,45.349998474121094,74.9000015258789,54.20000076293945,35.95000076293945
2020-07-23,158.9499969482422,,377.5,35.79999923706055,,7.650000095367432,44.150001525878906,76.44999694824219,51.5,36.04999923706055
2020-07-24,151.6999969482422,,375.6499938964844,36.20000076293945,,7.550000190734863,44.400001525878906,76.30000305175781,48.95000076293945,35.45000076293945
2020-07-27,145.39999389648438,,379.25,34.650001525878906,,7.199999809265137,42.70000076293945,73.5999984741211,46.54999923706055,34.650001525878906
2020-07-28,144.39999389648438,,388.54998779296875,34.349998474121094,,7.0,41.900001525878906,73.80000305175781,44.25,34.29999923706055
2020-07-29,142.35000610351562,,387.1499938964844,34.20000076293945,,7.349999904632568,40.849998474121094,74.80000305175781,42.04999923706055,34.45000076293945
2020-07-30,140.1999969482422,,386.45001220703125,33.900001525878906,,7.349999904632568,41.400001525878906,74.80000305175781,39.95000076293945,34.349998474121094
2020-07-31,138.75,,386.8999938964844,33.349998474121094,,7.199999809265137,40.650001525878906,73.6500015258789,38.0,34.150001525878906
2020-08-03,134.9499969482422,,385.45001220703125,32.95000076293945,,7.550000190734863,39.849998474121094,73.4000015258789,36.099998474121094,34.20000076293945
2020-08-04,143.35000610351562,,389.45001220703125,35.900001525878906,,7.900000095367432,41.79999923706055,74.5999984741211,37.900001525878906,34.5
2020-08-05,145.5500030517578,,395.5,34.20000076293945,,8.25,43.5,73.9000015258789,39.75,34.099998474121094
2020-08-06,148.75,,396.3500061035156,33.400001525878906,,8.050000190734863,41.349998474121094,73.44999694824219,41.70000076293945,34.150001525878906
2020-08-07,150.10000610351562,,394.3500061035156,33.900001525878906,,7.900000095367432,41.5,75.44999694824219,39.650001525878906,35.04999923706055
2020-08-10,151.1999969482422,,398.04998779296875,33.650001525878906,,7.949999809265137,40.95000076293945,75.55000305175781,37.70000076293945,34.95000076293945
2020-08-11,159.75,,397.0,34.04999923706055,,7.849999904632568,40.900001525878906,76.55000305175781,39.54999923706055,36.650001525878906
2020-08-12,161.25,,401.8999938964844,33.70000076293945,,8.600000381469727,40.900001525878906,77.0999984741211,38.25,36.25
2020-08-13,162.3000030517578,,405.6499938964844,33.70000076293945,,8.399999618530273,41.099998474121094,80.5,37.349998474121094,36.150001525878906
2020-08-14,161.1999969482422,,400.1499938964844,33.04999923706055,,7.949999809265137,40.150001525878906,77.44999694824219,37.04999923706055,35.349998474121094
2020-08-17,170.10000610351562,,426.25,32.849998474121094,,8.199999809265137,39.900001525878906,78.0999984741211,37.54999923706055,36.45000076293945
2020-08-18,173.9499969482422,,434.25,34.04999923706055,,8.399999618530273,41.849998474121094,78.80000305175781,38.0,36.25
2020-08-19,196.8000030517578,,437.8500061035156,33.29999923706055,,9.0,40.70000076293945,81.0,37.5,36.0
2020-08-20,199.4499969482422,,471.04998779296875,34.849998474121094,,8.800000190734863,41.349998474121094,82.05000305175781,36.79999923706055,35.849998474121094
2020-08-21,192.0500030517578,,474.54998779296875,35.04999923706055,,9.050000190734863,40.75,81.5,37.04999923706055,36.099998474121094
2020-08-24,201.60000610351562,,469.5,33.849998474121094,,9.050000190734863,40.25,79.75,36.45000076293945,35.849998474121094
2020-08-25,199.9499969482422,,479.70001220703125,33.79999923706055,,9.949999809265137,40.0,79.55000305175781,35.650001525878906,36.5
2020-08-26,211.5,,485.1000061035156,34.150001525878906,,10.899999618530273,39.900001525878906,80.8499984741211,35.70000076293945,36.5
2020-08-27,209.5500030517578,,481.70001220703125,34.29999923706055,,11.949999809265137,40.79999923706055,79.8499984741211,35.400001525878906,36.599998474121094
