,TATASTEEL.NS,ADANIENT.NS,JSWSTEEL.NS,HINDALCO.NS,APLAPOLLO.NS,VEDL.NS,JINDALSTEL.NS,JSL.NS,NMDC.NS,SAIL.NS
2020-03-12,28.7450008392334,162.14999389648438,203.1999969482422,120.19999694824219,152.90499877929688,79.8499984741211,113.9000015258789,29.850000381469727,72.05000305175781,24.700000762939453
2020-03-13,32.66999816894531,148.75,214.89999389648438,127.44999694824219,154.0749969482422,84.05000305175781,121.4000015258789,31.649999618530273,75.5,29.549999237060547
2020-03-16,28.959999084472656,134.6999969482422,186.0,115.6500015258789,141.97500610351562,74.8499984741211,108.94999694824219,30.299999237060547,73.8499984741211,27.25
2020-03-17,28.274999618530273,133.39999389648438,176.4499969482422,115.4000015258789,134.1199951171875,75.0,107.19999694824219,29.850000381469727,73.44999694824219,28.299999237060547
2020-03-18,28.084999084472656,130.1999969482422,164.35000610351562,109.19999694824219,124.83999633789062,72.94999694824219,101.25,26.799999237060547,75.75,26.799999237060547
2020-03-19,27.184999465942383,128.89999389648438,163.3000030517578,99.75,130.23500061035156,69.3499984741211,93.0,26.049999237060547,66.6500015258789,25.200000762939453
2020-03-20,29.774999618530273,137.6999969482422,175.75,105.5,130.84500122070312,75.44999694824219,104.55000305175781,28.0,71.9000015258789,26.700000762939453
2020-03-23,27.114999771118164,120.9000015258789,144.39999389648438,87.9000015258789,107.1449966430664,62.650001525878906,89.0,23.100000381469727,63.04999923706055,22.950000762939453
2020-03-24,27.190000534057617,130.35000610351562,147.10000610351562,88.75,112.30000305175781,62.79999923706055,90.4000015258789,23.450000762939453,63.349998474121094,21.799999237060547
2020-03-25,28.68000030517578,132.3000030517578,151.8000030517578,94.55000305175781,119.94000244140625,64.19999694824219,92.19999694824219,23.75,65.94999694824219,21.899999618530273
2020-03-26,28.44499969482422,140.25,149.8000030517578,94.55000305175781,129.33999633789062,65.80000305175781,88.8499984741211,24.700000762939453,69.8499984741211,21.799999237060547
2020-03-27,27.725000381469727,128.0,151.4499969482422,91.55000305175781,128.47000122070312,63.75,88.8499984741211,24.5,73.55000305175781,21.100000381469727
2020-03-30,25.405000686645508,128.6999969482422,142.39999389648438,88.80000305175781,122.43499755859375,61.54999923706055,80.0,23.399999618530273,76.8499984741211,20.399999618530273
2020-03-31,26.959999084472656,137.60000610351562,146.25,95.69999694824219,124.66500091552734,64.69999694824219,82.19999694824219,24.100000381469727,80.0,23.049999237060547
2020-04-01,26.635000228881836,133.9499969482422,143.0,91.6500015258789,123.2300033569336,62.650001525878906,70.25,24.299999237060547,78.55000305175781,22.200000762939453
2020-04-03,25.375,129.0500030517578,140.6999969482422,88.80000305175781,119.73999786376953,62.79999923706055,63.150001525878906,24.200000762939453,79.25,21.649999618530273
2020-04-07,27.6200008392334,138.14999389648438,158.10000610351562,103.94999694824219,123.17500305175781,66.75,81.4000015258789,26.850000381469727,78.9000015258789,24.450000762939453
2020-04-08,27.475000381469727,138.10000610351562,154.60000610351562,100.8499984741211,125.94999694824219,70.30000305175781,84.9000015258789,26.950000762939453,75.30000305175781,25.350000381469727
2020-04-09,28.485000610351562,142.4499969482422,166.3000030517578,107.55000305175781,133.58999633789062,76.80000305175781,91.5999984741211,28.5,79.75,26.350000381469727
2020-04-13,28.2549991607666,146.0,167.64999389648438,113.80000305175781,123.82499694824219,78.30000305175781,91.6500015258789,28.399999618530273,82.9000015258789,26.299999237060547
2020-04-15,28.514999389648438,145.25,171.39999389648438,115.0999984741211,121.78500366210938,78.5999984741211,88.0,28.0,82.44999694824219,26.149999618530273
2020-04-16,28.889999389648438,143.3000030517578,170.64999389648438,120.55000305175781,117.33000183105469,82.69999694824219,88.30000305175781,28.399999618530273,80.44999694824219,26.850000381469727
2020-04-17,29.334999084472656,143.89999389648438,177.3000030517578,124.1500015258789,125.8550033569336,84.0999984741211,92.25,29.299999237060547,80.44999694824219,28.299999237060547
2020-04-20,28.639999389648438,146.6999969482422,167.5,116.44999694824219,123.51499938964844,81.44999694824219,90.5999984741211,29.350000381469727,77.0,27.950000762939453
2020-04-21,26.594999313354492,135.9499969482422,159.60000610351562,107.0999984741211,116.38999938964844,78.44999694824219,82.9000015258789,28.549999237060547,74.19999694824219,26.450000762939453
2020-04-22,26.834999084472656,137.60000610351562,161.1999969482422,108.30000305175781,116.08000183105469,76.0999984741211,85.0999984741211,28.549999237060547,74.55000305175781,26.350000381469727
2020-04-23,27.030000686645508,140.5,159.9499969482422,111.25,124.87999725341797,77.5999984741211,86.44999694824219,28.950000762939453,77.0,26.600000381469727
2020-04-24,26.7549991607666,134.64999389648438,153.25,103.6500015258789,129.69000244140625,77.94999694824219,79.1500015258789,28.549999237060547,73.80000305175781,26.899999618530273
2020-04-27,27.165000915527344,134.60000610351562,157.3000030517578,108.19999694824219,125.75,78.44999694824219,82.25,29.75,74.0999984741211,26.549999237060547
2020-04-28,27.354999542236328,139.3000030517578,159.39999389648438,108.75,124.29499816894531,76.8499984741211,83.9000015258789,30.350000381469727,73.25,27.399999618530273
2020-04-29,28.264999389648438,139.5,164.10000610351562,116.30000305175781,126.09500122070312,79.1500015258789,88.75,31.0,75.4000015258789,30.200000762939453
2020-04-30,29.829999923706055,141.39999389648438,180.64999389648438,130.1999969482422,142.875,89.55000305175781,95.0,31.200000762939453,80.55000305175781,31.850000381469727
2020-05-04,27.360000610351562,131.5500030517578,163.5500030517578,115.9000015258789,130.22500610351562,79.94999694824219,85.4000015258789,28.850000381469727,74.69999694824219,28.850000381469727
2020-05-05,27.264999389648438,132.6999969482422,163.89999389648438,115.9000015258789,128.9550018310547,78.9000015258789,85.94999694824219,28.649999618530273,72.9000015258789,28.399999618530273
2020-05-06,27.774999618530273,133.25,165.8000030517578,118.5999984741211,124.69000244140625,79.44999694824219,89.5,28.899999618530273,73.1500015258789,28.350000381469727
2020-05-07,27.584999084472656,134.89999389648438,172.1999969482422,117.6500015258789,124.8949966430664,78.55000305175781,90.75,28.700000762939453,73.0,28.399999618530273
2020-05-08,27.290000915527344,137.14999389648438,168.64999389648438,117.0999984741211,123.86000061035156,77.4000015258789,89.0999984741211,28.5,73.1500015258789,28.399999618530273
2020-05-11,27.6200008392334,140.0500030517578,174.5500030517578,119.75,121.06500244140625,79.5999984741211,89.5999984741211,28.5,72.4000015258789,28.399999618530273
2020-05-12,27.395000457763672,139.89999389648438,178.1999969482422,121.0999984741211,119.95500183105469,89.05000305175781,89.75,28.299999237060547,70.94999694824219,27.649999618530273
2020-05-13,27.655000686645508,141.14999389648438,182.35000610351562,123.55000305175781,124.70500183105469,90.25,97.3499984741211,29.049999237060547,74.94999694824219,28.75
2020-05-14,26.854999542236328,140.89999389648438,175.1999969482422,117.19999694824219,122.04000091552734,89.1500015258789,93.5,28.799999237060547,72.30000305175781,28.149999618530273
2020-05-15,27.344999313354492,141.0500030517578,174.3000030517578,119.25,124.70999908447266,92.94999694824219,94.55000305175781,28.75,73.8499984741211,29.350000381469727
2020-05-18,26.65999984741211,135.89999389648438,163.25,115.3499984741211,121.95500183105469,92.5,88.05000305175781,27.25,71.0999984741211,27.450000762939453
2020-05-19,27.200000762939453,139.6999969482422,169.3000030517578,117.30000305175781,126.4800033569336,90.0,91.6500015258789,26.549999237060547,71.4000015258789,27.0
2020-05-20,28.31999969482422,141.35000610351562,171.0500030517578,120.80000305175781,131.50999450683594,88.55000305175781,94.94999694824219,26.549999237060547,71.0999984741211,27.600000381469727
2020-05-21,28.3700008392334,138.3000030517578,169.89999389648438,129.5,138.25999450683594,90.19999694824219,98.0,26.799999237060547,74.25,28.100000381469727
2020-05-22,27.44499969482422,138.10000610351562,166.14999389648438,124.8499984741211,138.74000549316406,89.0999984741211,96.5999984741211,26.799999237060547,72.44999694824219,27.299999237060547
2020-05-26,28.045000076293945,139.5,176.25,129.10000610351562,138.56500244140625,87.9000015258789,109.1500015258789,26.799999237060547,75.80000305175781,28.299999237060547
2020-05-27,28.795000076293945,141.0,184.8000030517578,133.3000030517578,137.72999572753906,87.9000015258789,115.05000305175781,26.75,75.05000305175781,29.649999618530273
2020-05-28,29.549999237060547,142.64999389648438,184.14999389648438,138.39999389648438,141.2449951171875,89.94999694824219,119.0999984741211,26.600000381469727,78.94999694824219,30.200000762939453
2020-05-29,29.520000457763672,148.35000610351562,184.1999969482422,138.85000610351562,151.77999877929688,92.19999694824219,121.55000305175781,27.0,81.1500015258789,30.149999618530273
2020-06-01,31.520000457763672,150.5,193.9499969482422,139.14999389648438,155.53500366210938,93.6500015258789,129.60000610351562,30.5,84.30000305175781,30.5
2020-06-02,31.940000534057617,149.9499969482422,192.14999389648438,141.14999389648438,156.1649932861328,96.9000015258789,129.3000030517578,30.149999618530273,85.3499984741211,31.100000381469727
2020-06-03,31.739999771118164,150.64999389648438,192.6999969482422,143.35000610351562,157.0850067138672,96.69999694824219,127.4000015258789,31.450000762939453,84.6500015258789,30.950000762939453
2020-06-04,31.9950008392334,148.0,192.0,142.64999389648438,156.31500244140625,104.4000015258789,137.0500030517578,32.75,85.30000305175781,31.100000381469727
2020-06-05,33.89500045776367,152.4499969482422,197.0500030517578,149.25,164.01499938964844,105.30000305175781,145.4499969482422,36.599998474121094,88.8499984741211,33.400001525878906
2020-06-08,33.36000061035156,152.64999389648438,194.9499969482422,146.35000610351562,166.93499755859375,105.0999984741211,143.6999969482422,34.650001525878906,91.19999694824219,32.70000076293945
2020-06-09,33.220001220703125,151.89999389648438,190.0500030517578,142.60000610351562,168.51499938964844,104.5999984741211,144.1999969482422,34.099998474121094,91.69999694824219,32.150001525878906
2020-06-10,32.400001525878906,151.85000610351562,190.9499969482422,146.9499969482422,166.44000244140625,106.0999984741211,142.25,32.400001525878906,89.9000015258789,31.600000381469727
2020-06-11,31.315000534057617,151.8000030517578,184.64999389648438,144.39999389648438,161.8800048828125,101.05000305175781,141.0,32.95000076293945,87.19999694824219,30.0
2020-06-12,31.760000228881836,152.3000030517578,188.9499969482422,146.0500030517578,159.9199981689453,103.30000305175781,141.64999389648438,33.0,87.44999694824219,30.350000381469727
2020-06-15,30.6200008392334,149.25,183.75,145.8000030517578,159.89999389648438,102.4000015258789,135.89999389648438,32.150001525878906,85.3499984741211,29.299999237060547
2020-06-16,30.895000457763672,146.1999969482422,190.0500030517578,150.10000610351562,158.6699981689453,103.8499984741211,143.5,33.900001525878906,84.8499984741211,29.5
2020-06-17,30.81999969482422,147.14999389648438,191.85000610351562,148.0,159.55999755859375,102.0999984741211,140.0,33.45000076293945,85.55000305175781,28.75
2020-06-18,31.809999465942383,147.85000610351562,193.39999389648438,150.8000030517578,159.13499450683594,107.0,145.14999389648438,36.29999923706055,82.55000305175781,29.649999618530273
2020-06-19,32.05500030517578,152.6999969482422,194.3000030517578,151.0500030517578,158.90499877929688,105.25,145.6999969482422,39.099998474121094,82.44999694824219,30.149999618530273
2020-06-22,32.56999969482422,154.64999389648438,197.9499969482422,150.10000610351562,159.72999572753906,110.05000305175781,144.39999389648438,37.79999923706055,87.75,31.200000762939453
2020-06-23,33.20000076293945,157.1999969482422,201.64999389648438,158.35000610351562,164.4149932861328,110.0,146.25,38.5,87.19999694824219,32.5
2020-06-24,32.60499954223633,154.8000030517578,193.89999389648438,151.39999389648438,162.5500030517578,109.44999694824219,148.4499969482422,37.849998474121094,87.25,30.850000381469727
2020-06-25,32.310001373291016,161.64999389648438,193.5500030517578,146.60000610351562,159.64500427246094,111.25,149.8000030517578,37.349998474121094,84.25,30.850000381469727
2020-06-26,32.3849983215332,162.14999389648438,192.64999389648438,151.0500030517578,156.3699951171875,109.94999694824219,153.1999969482422,37.400001525878906,84.1500015258789,30.5
2020-06-29,32.084999084472656,159.75,190.6999969482422,145.85000610351562,152.6999969482422,107.94999694824219,153.0500030517578,39.75,81.0,29.549999237060547
2020-06-30,32.66999816894531,156.25,189.35000610351562,146.1999969482422,155.2899932861328,106.4000015258789,161.5,40.599998474121094,81.1500015258789,30.399999618530273
2020-07-01,32.369998931884766,157.64999389648438,191.4499969482422,147.5500030517578,162.00999450683594,107.69999694824219,153.75,39.5,81.0,30.350000381469727
2020-07-02,33.4900016784668,158.1999969482422,194.4499969482422,147.75,176.74000549316406,106.4000015258789,154.10000610351562,41.04999923706055,81.75,31.200000762939453
2020-07-03,32.9900016784668,160.0,190.9499969482422,146.39999389648438,178.47500610351562,106.44999694824219,153.6999969482422,40.349998474121094,82.55000305175781,30.850000381469727
2020-07-06,33.88999938964844,164.1999969482422,193.75,154.35000610351562,176.14999389648438,110.25,156.9499969482422,40.349998474121094,85.0,31.850000381469727
2020-07-07,33.029998779296875,168.14999389648438,190.85000610351562,152.3000030517578,174.3699951171875,107.5999984741211,155.60000610351562,40.45000076293945,82.69999694824219,32.45000076293945
2020-07-08,33.41999816894531,163.0,195.35000610351562,155.0,171.4199981689453,110.4000015258789,156.25,40.5,84.75,35.349998474121094
2020-07-09,34.45000076293945,162.75,197.4499969482422,164.8000030517578,172.22500610351562,112.0,164.0500030517578,40.599998474121094,85.6500015258789,36.70000076293945
2020-07-10,33.869998931884766,159.6999969482422,193.3000030517578,163.6999969482422,173.38499450683594,110.3499984741211,169.14999389648438,40.650001525878906,84.30000305175781,36.900001525878906
2020-07-13,34.209999084472656,156.0500030517578,198.39999389648438,169.25,177.6649932861328,112.4000015258789,170.10000610351562,40.849998474121094,85.6500015258789,35.75
2020-07-14,33.665000915527344,149.75,194.0500030517578,163.8000030517578,173.33999633789062,108.9000015258789,165.6999969482422,39.45000076293945,82.55000305175781,34.20000076293945
2020-07-15,33.93000030517578,147.75,194.89999389648438,165.39999389648438,173.8300018310547,109.0999984741211,166.39999389648438,39.79999923706055,81.8499984741211,33.29999923706055
2020-07-16,34.165000915527344,148.89999389648438,201.14999389648438,166.0500030517578,170.10000610351562,108.9000015258789,177.0,38.70000076293945,82.0999984741211,34.5
2020-07-17,35.095001220703125,151.60000610351562,206.75,162.14999389648438,170.48500061035156,109.1500015258789,176.75,38.400001525878906,86.25,35.400001525878906
2020-07-20,35.2400016784668,160.6999969482422,206.8000030517578,160.89999389648438,184.55499267578125,108.0999984741211,177.64999389648438,38.349998474121094,85.5999984741211,35.54999923706055
2020-07-21,35.915000915527344,167.3000030517578,209.9499969482422,160.0,180.58999633789062,110.80000305175781,178.60000610351562,38.400001525878906,83.80000305175781,35.849998474121094
2020-07-22,35.005001068115234,169.39999389648438,207.0,159.89999389648438,183.23500061035156,112.0999984741211,173.39999389648438,38.95000076293945,84.9000015258789,35.150001525878906
2020-07-23,35.189998626708984,169.9499969482422,209.35000610351562,162.0,185.30999755859375,113.94999694824219,171.75,38.75,86.4000015258789,35.150001525878906
2020-07-24,34.61000061035156,168.75,205.0,156.1999969482422,184.53500366210938,112.05000305175781,167.75,37.75,84.94999694824219,34.349998474121094
2020-07-27,35.28499984741211,165.9499969482422,206.9499969482422,158.1999969482422,188.1699981689453,109.8499984741211,176.9499969482422,36.29999923706055,82.5,34.0
2020-07-28,35.849998474121094,173.5500030517578,214.89999389648438,164.6999969482422,185.80999755859375,110.8499984741211,183.3000030517578,36.54999923706055,85.0,35.54999923706055
2020-07-29,37.375,179.10000610351562,217.5500030517578,164.0500030517578,184.2949981689453,110.0,184.25,36.849998474121094,87.1500015258789,35.45000076293945
2020-07-30,36.65999984741211,175.0500030517578,214.35000610351562,162.0,182.11500549316406,110.9000015258789,182.5500030517578,35.79999923706055,86.8499984741211,34.25
2020-07-31,36.630001068115234,175.25,220.25,163.10000610351562,184.10000610351562,113.80000305175781,184.85000610351562,35.45000076293945,83.80000305175781,34.0
2020-08-03,37.349998474121094,172.25,220.5500030517578,161.35000610351562,188.75,115.30000305175781,190.8000030517578,35.849998474121094,84.44999694824219,34.349998474121094
2020-08-04,37.224998474121094,182.10000610351562,228.10000610351562,162.35000610351562,199.0850067138672,119.05000305175781,194.1999969482422,36.70000076293945,84.9000015258789,34.599998474121094
2020-08-05,39.58000183105469,179.60000610351562,235.14999389648438,175.75,202.10499572753906,121.94999694824219,197.39999389648438,38.54999923706055,86.55000305175781,36.75
2020-08-06,40.04499816894531,185.9499969482422,239.5,178.0,213.5749969482422,122.75,196.8000030517578,37.79999923706055,87.69999694824219,37.54999923706055
2020-08-07,40.404998779296875,192.89999389648438,240.1999969482422,177.60000610351562,216.7100067138672,122.80000305175781,199.39999389648438,39.45000076293945,89.0999984741211,37.70000076293945
2020-08-10,41.02000045776367,195.6999969482422,245.1999969482422,178.60000610351562,212.08999633789062,125.19999694824219,201.60000610351562,43.5,91.75,38.099998474121094
2020-08-11,41.64500045776367,195.85000610351562,253.75,178.9499969482422,210.3350067138672,125.5999984741211,211.0500030517578,44.0,93.25,38.900001525878906
2020-08-12,41.45000076293945,197.6999969482422,256.79998779296875,175.8000030517578,207.01499938964844,123.4000015258789,209.14999389648438,44.0,94.3499984741211,38.75
2020-08-13,41.310001373291016,200.75,258.6000061035156,183.5500030517578,211.27999877929688,124.44999694824219,213.10000610351562,44.0,93.1500015258789,38.75
2020-08-14,41.849998474121094,196.1999969482422,265.3500061035156,184.9499969482422,218.67999267578125,122.6500015258789,212.0500030517578,44.75,93.0999984741211,38.849998474121094
2020-08-17,42.505001068115234,197.8000030517578,269.6000061035156,192.5500030517578,227.9499969482422,127.94999694824219,223.60000610351562,47.5,94.75,39.04999923706055
2020-08-18,43.45000076293945,213.6999969482422,277.1499938964844,196.0,230.3800048828125,126.80000305175781,224.89999389648438,51.150001525878906,94.94999694824219,40.75
2020-08-19,43.16999816894531,239.5500030517578,278.54998779296875,196.8000030517578,226.0449981689453,129.0500030517578,227.39999389648438,50.45000076293945,97.6500015258789,41.099998474121094
2020-08-20,43.2599983215332,234.0,282.6499938964844,199.0,226.75999450683594,128.9499969482422,234.85000610351562,47.400001525878906,97.25,41.79999923706055
2020-08-21,42.8849983215332,233.35000610351562,281.8999938964844,196.25,233.14500427246094,130.6999969482422,223.60000610351562,51.150001525878906,96.0999984741211,42.45000076293945
2020-08-24,42.95000076293945,248.6999969482422,285.75,193.3000030517578,239.88999938964844,128.8000030517578,225.8000030517578,50.5,95.69999694824219,41.79999923706055
2020-08-25,42.400001525878906,307.54998779296875,284.8999938964844,191.3000030517578,244.6750030517578,130.0500030517578,222.0,49.79999923706055,94.3499984741211,41.099998474121094
2020-08-26,42.5,285.54998779296875,286.20001220703125,193.5,248.94000244140625,128.9499969482422,221.75,51.150001525878906,96.19999694824219,41.45000076293945
2020-08-27,42.685001373291016,286.70001220703125,289.29998779296875,194.89999389648438,244.89999389648438,127.8499984741211,216.14999389648438,49.599998474121094,96.0999984741211,40.70000076293945
2020-08-28,42.41999816894531,288.25,280.70001220703125,193.8000030517578,243.18499755859375,128.85000610351562,216.3000030517578,47.20000076293945,107.5,40.95000076293945
2020-08-31,41.29999923706055,279.54998779296875,269.79998779296875,185.25,240.30999755859375,128.64999389648438,205.10000610351562,43.04999923706055,97.1500015258789,38.5
2020-09-01,42.8650016784668,281.1000061035156,286.79998779296875,194.0500030517578,239.92999267578125,132.0,218.0,45.75,96.5,40.099998474121094
2020-09-02,43.8650016784668,293.04998779296875,293.0,196.1999969482422,237.85499572753906,131.10000610351562,221.25,48.0,98.30000305175781,41.599998474121094
2020-09-03,43.810001373291016,291.25,293.3999938964844,192.0,238.71499633789062,128.5,221.64999389648438,47.04999923706055,96.9000015258789,41.900001525878906
2020-09-04,42.130001068115234,285.1499938964844,282.3500061035156,188.3000030517578,239.53500366210938,125.94999694824219,210.64999389648438,46.599998474121094,93.69999694824219,40.5
2020-09-07,42.25,285.25,286.5,187.5,241.9600067138672,127.9000015258789,204.5500030517578,46.54999923706055,93.75,40.400001525878906
2020-09-08,40.5099983215332,277.70001220703125,281.1499938964844,180.25,244.94000244140625,125.55000305175781,194.8000030517578,44.75,89.69999694824219,38.70000076293945
2020-09-09,41.7400016784668,283.04998779296875,286.8500061035156,182.8000030517578,241.7550048828125,127.94999694824219,193.8000030517578,44.25,91.69999694824219,39.349998474121094
2020-09-10,40.79999923706055,298.29998779296875,285.3500061035156,176.64999389648438,245.26499938964844,130.4499969482422,195.89999389648438,45.900001525878906,89.5,38.5
2020-09-11,40.75,296.0,287.79998779296875,178.64999389648438,242.1300048828125,131.89999389648438,201.85000610351562,45.349998474121094,89.80000305175781,38.900001525878906
2020-09-14,40.46500015258789,293.1499938964844,289.8500061035156,175.8000030517578,267.5249938964844,129.64999389648438,209.64999389648438,45.599998474121094,89.6500015258789,39.54999923706055
2020-09-15,40.525001525878906,288.54998779296875,289.6000061035156,176.75,281.8999938964844,131.5500030517578,206.1999969482422,44.25,89.5999984741211,39.45000076293945
2020-09-16,40.459999084472656,297.1000061035156,288.6499938964844,183.8000030517578,277.4649963378906,134.3000030517578,204.14999389648438,44.650001525878906,90.75,38.0
2020-09-17,39.869998931884766,293.70001220703125,286.8500061035156,175.85000610351562,271.55999755859375,134.3000030517578,202.25,44.54999923706055,88.19999694824219,38.150001525878906
2020-09-18,39.54999923706055,291.54998779296875,287.70001220703125,179.5,270.4949951171875,130.9499969482422,198.3000030517578,44.0,86.9000015258789,37.849998474121094
2020-09-21,37.34000015258789,277.1000061035156,271.29998779296875,167.14999389648438,268.42999267578125,128.9499969482422,174.39999389648438,43.20000076293945,83.30000305175781,35.349998474121094
2020-09-22,37.415000915527344,280.3999938964844,271.8999938964844,163.4499969482422,255.0850067138672,127.1500015258789,169.89999389648438,41.70000076293945,81.0999984741211,35.5
2020-09-23,36.130001068115234,283.54998779296875,268.20001220703125,165.4499969482422,256.4200134277344,130.0,175.8000030517578,41.20000076293945,80.19999694824219,34.79999923706055
2020-09-24,34.38999938964844,270.45001220703125,258.54998779296875,159.10000610351562,255.76499938964844,131.75,164.1999969482422,40.650001525878906,75.8499984741211,32.849998474121094
2020-09-25,35.209999084472656,280.29998779296875,268.3500061035156,162.0500030517578,267.8349914550781,137.0500030517578,175.85000610351562,42.70000076293945,79.30000305175781,34.349998474121094
2020-09-28,36.099998474121094,295.70001220703125,277.0,167.6999969482422,279.1199951171875,139.10000610351562,183.85000610351562,43.349998474121094,81.69999694824219,35.70000076293945
2020-09-29,37.005001068115234,297.8999938964844,284.1000061035156,176.39999389648438,288.635009765625,139.9499969482422,192.14999389648438,42.849998474121094,82.75,35.599998474121094
2020-09-30,35.974998474121094,297.1000061035156,277.75,175.25,291.69000244140625,136.89999389648438,186.85000610351562,44.349998474121094,82.25,33.75
2020-10-01,36.494998931884766,308.1499938964844,282.04998779296875,174.10000610351562,295.43499755859375,137.4499969482422,190.3000030517578,44.54999923706055,82.5999984741211,34.150001525878906
2020-10-05,38.22999954223633,326.6000061035156,290.1000061035156,179.0500030517578,289.6199951171875,137.8000030517578,196.6999969482422,44.400001525878906,83.5,35.150001525878906
2020-10-06,37.7400016784668,327.1499938964844,291.3500061035156,176.89999389648438,284.7300109863281,137.89999389648438,193.9499969482422,44.20000076293945,83.0,34.29999923706055
2020-10-07,37.11000061035156,330.1000061035156,291.45001220703125,172.85000610351562,284.0299987792969,123.3499984741211,191.64999389648438,44.099998474121094,82.0999984741211,33.5
2020-10-08,37.3650016784668,316.25,292.95001220703125,174.25,288.7749938964844,117.9000015258789,194.5,43.45000076293945,82.5,33.75
2020-10-09,36.95000076293945,313.0,292.0,170.0,284.0400085449219,121.8499984741211,193.85000610351562,43.349998474121094,81.55000305175781,33.95000076293945
2020-10-12,37.11000061035156,315.3500061035156,285.1499938964844,172.14999389648438,276.1549987792969,96.94999694824219,193.0,51.349998474121094,80.75,33.54999923706055
2020-10-13,36.834999084472656,313.20001220703125,289.95001220703125,173.25,280.69000244140625,99.6500015258789,191.8000030517578,52.70000076293945,79.25,33.04999923706055
2020-10-14,37.55500030517578,313.3999938964844,290.6499938964844,174.1999969482422,274.5450134277344,98.44999694824219,190.14999389648438,55.04999923706055,79.94999694824219,32.95000076293945
2020-10-15,37.38999938964844,307.1000061035156,291.54998779296875,173.64999389648438,269.4049987792969,94.94999694824219,182.89999389648438,53.70000076293945,80.75,32.79999923706055
2020-10-16,39.3849983215332,307.0,311.04998779296875,179.8000030517578,274.5050048828125,94.9000015258789,193.6999969482422,56.599998474121094,83.05000305175781,33.849998474121094
2020-10-19,39.54999923706055,316.95001220703125,313.5,182.6999969482422,272.2749938964844,96.75,201.6999969482422,59.79999923706055,84.55000305175781,34.75
2020-10-20,39.2400016784668,321.8999938964844,318.70001220703125,180.8000030517578,276.385009765625,99.25,200.4499969482422,59.0,83.6500015258789,34.599998474121094
2020-10-21,40.404998779296875,312.0,322.95001220703125,185.9499969482422,291.7149963378906,101.19999694824219,209.10000610351562,59.349998474121094,85.25,35.5
2020-10-22,40.96500015258789,311.5,325.5,184.4499969482422,296.2250061035156,104.44999694824219,208.1999969482422,58.849998474121094,86.5999984741211,36.04999923706055
2020-10-23,42.345001220703125,315.45001220703125,321.25,182.25,301.80999755859375,104.75,206.25,57.75,84.8499984741211,36.54999923706055
2020-10-26,40.84000015258789,307.3999938964844,308.29998779296875,172.39999389648438,304.5249938964844,103.8499984741211,195.6999969482422,54.349998474121094,83.3499984741211,35.20000076293945
2020-10-27,41.099998474121094,314.04998779296875,308.95001220703125,174.4499969482422,307.6300048828125,102.5,193.0500030517578,57.400001525878906,82.5999984741211,34.099998474121094
2020-10-28,40.22999954223633,318.8500061035156,305.8500061035156,170.4499969482422,312.9800109863281,95.4000015258789,190.60000610351562,60.04999923706055,81.0999984741211,34.400001525878906
2020-10-29,40.13999938964844,328.8999938964844,306.79998779296875,167.89999389648438,309.9849853515625,95.44999694824219,189.60000610351562,61.79999923706055,80.80000305175781,33.599998474121094
2020-10-30,41.05500030517578,339.70001220703125,309.0,170.64999389648438,314.42999267578125,95.75,191.5,62.599998474121094,82.44999694824219,34.349998474121094
2020-11-02,40.28499984741211,341.1000061035156,309.3500061035156,170.75,311.1300048828125,94.69999694824219,190.8000030517578,58.95000076293945,84.1500015258789,34.150001525878906
2020-11-03,40.689998626708984,344.79998779296875,314.75,179.75,319.0350036621094,94.8499984741211,201.64999389648438,58.75,85.44999694824219,34.70000076293945
2020-11-04,40.38999938964844,351.8500061035156,317.8500061035156,176.5,323.1050109863281,92.0,207.5500030517578,57.70000076293945,85.3499984741211,34.75
2020-11-05,42.54999923706055,352.75,327.70001220703125,187.35000610351562,323.9100036621094,94.25,211.64999389648438,58.04999923706055,90.44999694824219,38.25
2020-11-06,42.650001525878906,352.1000061035156,326.45001220703125,188.14999389648438,325.6199951171875,94.75,212.3000030517578,58.400001525878906,90.4000015258789,37.95000076293945
2020-11-09,43.83000183105469,357.8999938964844,333.1000061035156,194.6999969482422,327.6050109863281,98.80000305175781,210.0,60.099998474121094,93.30000305175781,37.79999923706055
2020-11-10,44.189998626708984,359.5,334.79998779296875,192.35000610351562,323.9549865722656,99.75,213.85000610351562,60.349998474121094,94.0,37.95000076293945
2020-11-11,47.39500045776367,360.1000061035156,342.75,204.0500030517578,326.2449951171875,101.9000015258789,219.14999389648438,59.0,90.75,39.599998474121094
2020-11-12,47.314998626708984,365.54998779296875,338.0,208.60000610351562,323.1199951171875,103.44999694824219,218.10000610351562,59.20000076293945,91.05000305175781,39.54999923706055
2020-11-13,48.654998779296875,368.6000061035156,343.20001220703125,210.5500030517578,330.8949890136719,107.5,215.10000610351562,61.95000076293945,92.6500015258789,39.150001525878906
2020-11-14,49.220001220703125,371.25,341.95001220703125,209.3000030517578,331.2149963378906,108.05000305175781,216.39999389648438,61.75,94.0,39.650001525878906
2020-11-17,52.27000045776367,394.29998779296875,340.95001220703125,213.5500030517578,330.95001220703125,107.3499984741211,228.85000610351562,63.0,96.05000305175781,40.29999923706055
2020-11-18,51.720001220703125,394.5,342.6000061035156,219.35000610351562,329.9849853515625,108.9000015258789,228.0500030517578,62.29999923706055,97.5999984741211,40.04999923706055
