,RELIANCE.NS,ONGC.NS,BPCL.NS,IOC.NS,GAIL.NS,ATGL.NS,HINDPETRO.NS,PETRONET.NS,IGL.NS
2019-10-09,1312.310546875,125.8499984741211,492.8500061035156,98.80000305175781,88.06666564941406,136.0500030517578,314.5,257.54998779296875,361.3500061035156
2019-10-10,1349.9537353515625,125.5,489.8999938964844,98.80000305175781,84.9000015258789,138.5,311.1499938964844,258.6499938964844,370.6000061035156
2019-10-11,1339.8990478515625,129.0,488.0,95.5999984741211,83.30000305175781,137.64999389648438,308.45001220703125,257.20001220703125,372.3999938964844
2019-10-14,1345.2484130859375,135.25,485.95001220703125,96.5,83.9000015258789,150.75,310.5,258.8500061035156,376.3999938964844
2019-10-15,1351.3406982421875,138.64999389648438,490.29998779296875,97.63333129882812,85.4000015258789,151.5500030517578,311.04998779296875,259.25,368.54998779296875
2019-10-16,1359.463623046875,141.64999389648438,512.4000244140625,97.03333282470703,84.53333282470703,148.39999389648438,313.1499938964844,261.75,373.79998779296875
2019-10-17,1383.3868408203125,141.39999389648438,513.2999877929688,97.5999984741211,85.83333587646484,148.8000030517578,313.95001220703125,262.95001220703125,371.04998779296875
2019-10-18,1403.050537109375,143.5,520.2999877929688,97.06666564941406,86.36666870117188,151.0,313.8500061035156,267.29998779296875,379.79998779296875
2019-10-22,1400.87109375,144.25,534.0999755859375,97.63333129882812,86.33333587646484,148.4499969482422,316.8999938964844,275.1000061035156,372.1000061035156
2019-10-23,1379.3253173828125,141.89999389648438,527.0999755859375,96.33333587646484,85.76666259765625,147.0500030517578,308.70001220703125,269.20001220703125,365.3500061035156
2019-10-24,1422.9617919921875,140.6999969482422,513.0499877929688,94.19999694824219,82.56666564941406,145.6999969482422,299.1000061035156,269.1000061035156,375.5
2019-10-25,1417.760986328125,139.5500030517578,524.1500244140625,94.73332977294922,82.03333282470703,146.75,301.04998779296875,271.25,377.04998779296875
2019-10-27,1420.7823486328125,139.85000610351562,526.7999877929688,95.13333129882812,82.43333435058594,148.35000610351562,302.70001220703125,272.6000061035156,379.1499938964844
2019-10-29,1453.2744140625,142.14999389648438,522.9000244140625,96.23332977294922,83.9000015258789,147.89999389648438,310.04998779296875,279.1499938964844,381.79998779296875
2019-10-30,1465.2113037109375,140.5500030517578,525.0999755859375,98.0999984741211,89.06666564941406,146.89999389648438,318.3999938964844,285.5,384.04998779296875
2019-10-31,1450.5997314453125,141.6999969482422,526.5999755859375,97.86666870117188,91.56666564941406,147.10000610351562,325.25,286.3999938964844,391.54998779296875
2019-11-01,1443.2197265625,144.14999389648438,519.4000244140625,95.0999984741211,90.0999984741211,146.85000610351562,320.95001220703125,283.5,392.45001220703125
2019-11-04,1443.962646484375,147.39999389648438,522.2000122070312,92.46666717529297,91.36666870117188,147.89999389648438,319.1000061035156,285.20001220703125,391.54998779296875
2019-11-05,1433.7098388671875,146.35000610351562,517.5,91.33333587646484,91.5999984741211,146.75,312.5,284.95001220703125,388.04998779296875
2019-11-06,1421.42626953125,144.64999389648438,523.9000244140625,90.4000015258789,91.13333129882812,147.6999969482422,313.95001220703125,288.25,391.1499938964844
2019-11-07,1444.90380859375,142.0500030517578,513.2000122070312,90.56666564941406,88.06666564941406,147.35000610351562,310.45001220703125,284.6499938964844,393.20001220703125
2019-11-08,1431.9267578125,138.3000030517578,502.75,89.36666870117188,84.69999694824219,146.8000030517578,293.95001220703125,283.3999938964844,418.1499938964844
2019-11-11,1414.3929443359375,139.10000610351562,517.5999755859375,90.4000015258789,86.9000015258789,148.0,298.70001220703125,283.04998779296875,426.8500061035156
2019-11-13,1458.47509765625,138.1999969482422,510.1000061035156,89.23332977294922,82.56666564941406,148.39999389648438,291.29998779296875,278.70001220703125,423.1000061035156
2019-11-14,1449.0147705078125,136.1999969482422,514.6500244140625,91.23332977294922,81.19999694824219,147.39999389648438,288.54998779296875,276.29998779296875,424.6499938964844
2019-11-15,1457.0386962890625,135.5500030517578,506.54998779296875,87.80000305175781,82.86666870117188,146.5500030517578,290.20001220703125,277.95001220703125,423.25
2019-11-18,1445.4981689453125,133.89999389648438,521.75,88.36666870117188,83.19999694824219,146.35000610351562,290.1499938964844,273.1499938964844,417.25
2019-11-19,1495.573486328125,133.25,518.9500122070312,88.66666412353516,83.4000015258789,146.4499969482422,290.20001220703125,272.0,417.8999938964844
2019-11-20,1533.1175537109375,133.6999969482422,544.5999755859375,87.26666259765625,83.0,146.5500030517578,295.8999938964844,275.3500061035156,421.8999938964844
2019-11-21,1523.1619873046875,131.14999389648438,514.0999755859375,85.93333435058594,81.30000305175781,146.3000030517578,286.79998779296875,272.6000061035156,417.04998779296875
2019-11-22,1531.9783935546875,133.85000610351562,509.3999938964844,86.53333282470703,81.56666564941406,146.25,290.3500061035156,264.75,403.5
2019-11-25,1546.8870849609375,130.9499969482422,507.3999938964844,87.23332977294922,81.4000015258789,147.3000030517578,295.6000061035156,264.70001220703125,399.75
2019-11-26,1545.5992431640625,130.25,496.6499938964844,86.19999694824219,83.33333587646484,146.1999969482422,289.3999938964844,267.04998779296875,402.5
2019-11-27,1555.109130859375,132.64999389648438,505.8999938964844,87.4000015258789,82.96666717529297,146.6999969482422,286.5,275.25,407.70001220703125
2019-11-28,1565.4609375,133.14999389648438,510.0,88.36666870117188,83.86666870117188,149.4499969482422,290.70001220703125,274.75,411.8999938964844
2019-11-29,1536.584716796875,131.75,511.54998779296875,87.5999984741211,84.03333282470703,161.35000610351562,282.6000061035156,271.5,413.45001220703125
2019-12-02,1571.602783203125,128.10000610351562,500.04998779296875,85.76666259765625,84.4000015258789,164.14999389648438,281.79998779296875,278.1499938964844,415.95001220703125
2019-12-03,1564.0740966796875,127.6500015258789,494.5,85.66666412353516,82.36666870117188,155.25,274.3999938964844,276.20001220703125,420.1000061035156
2019-12-04,1538.1201171875,130.0500030517578,501.20001220703125,84.56666564941406,82.16666412353516,156.0,269.79998779296875,275.6499938964844,412.79998779296875
2019-12-05,1536.2874755859375,128.89999389648438,491.8500061035156,83.96666717529297,80.80000305175781,152.25,265.8999938964844,272.45001220703125,402.8999938964844
2019-12-06,1540.299560546875,126.55000305175781,488.5,82.93333435058594,78.0999984741211,150.64999389648438,263.0,268.04998779296875,402.75
2019-12-09,1557.833251953125,126.30000305175781,499.6499938964844,83.66666412353516,77.46666717529297,150.6999969482422,268.8999938964844,272.6499938964844,409.70001220703125
2019-12-10,1547.2833251953125,125.19999694824219,486.29998779296875,81.69999694824219,74.03333282470703,153.3000030517578,260.45001220703125,271.6000061035156,408.75
2019-12-11,1547.7291259765625,128.0,482.6499938964844,83.69999694824219,78.19999694824219,152.0,262.6499938964844,275.25,416.8999938964844
2019-12-12,1553.474609375,125.9000015258789,491.75,85.4000015258789,79.30000305175781,151.89999389648438,266.20001220703125,271.54998779296875,410.04998779296875
2019-12-13,1568.03662109375,126.5,496.75,85.5,79.86666870117188,151.5500030517578,267.3999938964844,274.45001220703125,412.0
2019-12-16,1551.8896484375,125.5999984741211,492.0,84.0999984741211,80.80000305175781,151.60000610351562,266.79998779296875,274.75,419.75
2019-12-17,1548.0262451171875,125.30000305175781,496.04998779296875,83.76666259765625,79.86666870117188,150.64999389648438,264.8999938964844,278.1499938964844,432.3500061035156
2019-12-18,1561.052734375,125.0999984741211,489.25,84.03333282470703,78.23332977294922,150.75,263.79998779296875,278.0,430.8500061035156
2019-12-19,1594.8326416015625,125.69999694824219,489.95001220703125,84.93333435058594,78.46666717529297,151.10000610351562,264.8500061035156,276.79998779296875,429.1000061035156
2019-12-20,1584.08447265625,125.1500015258789,487.79998779296875,84.93333435058594,79.69999694824219,151.0,263.8999938964844,275.8500061035156,433.20001220703125
2019-12-23,1556.64453125,124.6500015258789,493.0,84.30000305175781,80.4000015258789,150.0500030517578,265.95001220703125,275.04998779296875,433.3999938964844
2019-12-24,1531.9288330078125,126.0,477.79998779296875,84.93333435058594,79.83333587646484,157.0500030517578,262.45001220703125,272.3500061035156,430.8999938964844
2019-12-26,1501.17041015625,128.0,477.20001220703125,83.4000015258789,78.73332977294922,155.0,258.6000061035156,269.8500061035156,427.95001220703125
2019-12-27,1527.8673095703125,128.39999389648438,490.95001220703125,84.86666870117188,79.03333282470703,155.6999969482422,266.6000061035156,271.70001220703125,425.70001220703125
2019-12-30,1529.699951171875,127.94999694824219,493.04998779296875,84.4000015258789,79.26666259765625,155.8000030517578,267.20001220703125,269.45001220703125,427.0
2019-12-31,1499.8331298828125,128.8000030517578,491.54998779296875,83.69999694824219,80.69999694824219,162.6999969482422,264.5,267.95001220703125,428.1499938964844
2020-01-01,1495.4249267578125,127.44999694824219,491.6499938964844,83.96666717529297,80.80000305175781,176.85000610351562,265.5,266.6000061035156,425.25
2020-01-02,1520.883544921875,128.0500030517578,487.54998779296875,84.66666412353516,82.36666870117188,179.9499969482422,269.5,268.95001220703125,421.8500061035156
2020-01-03,1522.7161865234375,128.4499969482422,483.5,84.56666564941406,83.76666259765625,174.5,263.70001220703125,269.25,417.04998779296875
2020-01-06,1487.40087890625,126.25,469.1499938964844,83.26666259765625,82.9000015258789,163.3000030517578,244.64999389648438,266.8500061035156,411.6499938964844
2020-01-07,1510.2840576171875,125.75,461.0,83.03333282470703,82.96666717529297,171.10000610351562,242.14999389648438,270.95001220703125,413.25
2020-01-08,1498.9415283203125,123.44999694824219,459.8999938964844,81.23332977294922,82.5999984741211,168.25,241.6999969482422,270.29998779296875,417.8500061035156
2020-01-09,1533.4642333984375,123.69999694824219,470.54998779296875,83.0,82.46666717529297,169.60000610351562,252.9499969482422,270.25,419.8999938964844
2020-01-10,1533.1175537109375,124.1500015258789,470.25,83.63333129882812,83.56666564941406,164.25,253.35000610351562,269.29998779296875,418.6499938964844
2020-01-13,1529.2047119140625,125.44999694824219,470.75,84.63333129882812,85.93333435058594,168.0,252.35000610351562,273.3500061035156,420.95001220703125
2020-01-14,1515.0389404296875,125.05000305175781,473.3500061035156,84.5999984741211,86.69999694824219,169.25,254.5,277.70001220703125,424.79998779296875
2020-01-15,1509.541015625,124.6500015258789,467.95001220703125,83.80000305175781,87.76666259765625,174.89999389648438,255.9499969482422,276.6499938964844,447.75
2020-01-16,1523.4591064453125,124.5,461.79998779296875,82.76666259765625,85.83333587646484,174.14999389648438,250.1999969482422,274.95001220703125,456.70001220703125
2020-01-17,1566.1544189453125,125.4000015258789,453.8999938964844,81.76666259765625,84.23332977294922,174.64999389648438,249.64999389648438,272.6499938964844,469.1000061035156
2020-01-20,1517.9613037109375,122.9000015258789,457.1499938964844,78.33333587646484,85.19999694824219,172.0500030517578,248.75,273.3999938964844,468.70001220703125
2020-01-21,1519.4967041015625,122.75,463.8500061035156,76.53333282470703,84.5,169.8000030517578,249.4499969482422,274.1000061035156,472.1000061035156
2020-01-22,1518.951904296875,116.4000015258789,455.45001220703125,75.76666259765625,83.93333435058594,166.85000610351562,245.14999389648438,270.8500061035156,472.0
2020-01-23,1512.512939453125,117.80000305175781,469.0,78.9000015258789,86.43333435058594,172.89999389648438,246.8000030517578,277.0,490.6499938964844
2020-01-24,1507.2626953125,118.3499984741211,466.1000061035156,79.76666259765625,86.33333587646484,175.25,244.8000030517578,276.79998779296875,496.3500061035156
2020-01-27,1492.403564453125,117.25,467.75,78.30000305175781,84.5,173.89999389648438,241.0,272.29998779296875,505.8500061035156
2020-01-28,1457.9302978515625,116.5999984741211,480.95001220703125,78.5999984741211,84.0999984741211,170.14999389648438,242.35000610351562,273.29998779296875,514.75
2020-01-29,1465.9542236328125,117.6500015258789,479.04998779296875,78.86666870117188,84.16666412353516,169.89999389648438,245.6999969482422,273.8500061035156,511.6000061035156
2020-01-30,1430.1932373046875,115.5999984741211,469.6499938964844,78.0999984741211,82.23332977294922,166.75,240.10000610351562,269.6499938964844,517.5499877929688
2020-01-31,1398.3946533203125,108.94999694824219,456.95001220703125,75.63333129882812,80.30000305175781,166.39999389648438,232.4499969482422,266.5,507.5
2020-02-03,1372.4901123046875,103.44999694824219,460.29998779296875,72.03333282470703,76.33333587646484,165.14999389648438,223.39999389648438,265.8999938964844,509.6499938964844
2020-02-04,1413.006103515625,106.1500015258789,478.5,75.86666870117188,79.26666259765625,167.14999389648438,231.6999969482422,270.04998779296875,513.7000122070312
2020-02-05,1434.8985595703125,106.80000305175781,501.70001220703125,76.46666717529297,80.63333129882812,172.6999969482422,236.9499969482422,268.3999938964844,514.5499877929688
2020-02-06,1444.111328125,107.25,495.04998779296875,78.03333282470703,82.46666717529297,170.39999389648438,243.39999389648438,272.75,522.2999877929688
2020-02-07,1420.18798828125,109.25,491.3999938964844,78.33333587646484,82.0,171.75,241.0500030517578,272.6499938964844,511.1000061035156
2020-02-10,1422.1197509765625,106.19999694824219,485.45001220703125,77.19999694824219,81.19999694824219,171.14999389648438,238.85000610351562,270.6499938964844,513.0
2020-02-11,1439.108642578125,106.80000305175781,481.0,77.36666870117188,86.0999984741211,169.39999389648438,240.0,263.5,507.1499938964844
2020-02-12,1456.493896484375,106.69999694824219,474.75,76.73332977294922,86.9000015258789,168.60000610351562,233.5500030517578,264.1000061035156,520.9000244140625
2020-02-13,1460.3077392578125,105.3499984741211,469.0,76.5,86.86666870117188,167.5500030517578,235.0500030517578,264.29998779296875,495.8500061035156
2020-02-14,1473.6314697265625,103.30000305175781,476.45001220703125,76.73332977294922,81.69999694824219,165.0,233.85000610351562,260.79998779296875,487.5
2020-02-17,1464.3692626953125,99.94999694824219,461.6499938964844,74.53333282470703,78.66666412353516,166.0500030517578,230.0,255.8000030517578,468.04998779296875
2020-02-18,1453.62109375,99.30000305175781,470.75,75.0999984741211,79.63333129882812,164.25,224.9499969482422,259.95001220703125,471.0
2020-02-19,1489.6793212890625,101.69999694824219,475.54998779296875,76.13333129882812,79.9000015258789,164.35000610351562,226.4499969482422,265.6499938964844,478.54998779296875
2020-02-20,1471.9969482421875,102.80000305175781,471.75,74.86666870117188,79.53333282470703,184.85000610351562,222.39999389648438,267.5,464.6499938964844
2020-02-24,1431.3819580078125,98.05000305175781,464.6499938964844,73.69999694824219,77.86666870117188,164.64999389648438,216.1999969482422,264.8500061035156,452.79998779296875
2020-02-25,1403.0999755859375,97.55000305175781,456.75,73.63333129882812,76.0,154.64999389648438,211.0500030517578,263.8500061035156,453.6000061035156
2020-02-26,1378.9290771484375,95.80000305175781,448.79998779296875,72.23332977294922,72.03333282470703,149.0,208.85000610351562,262.04998779296875,455.8999938964844
2020-02-27,1373.233154296875,93.3499984741211,444.04998779296875,70.43333435058594,71.56666564941406,147.25,204.39999389648438,260.6499938964844,455.95001220703125
2020-02-28,1316.1739501953125,91.94999694824219,426.3500061035156,70.5,69.5999984741211,134.0500030517578,197.5500030517578,245.60000610351562,442.3999938964844
2020-03-02,1303.7913818359375,89.0999984741211,412.3500061035156,69.30000305175781,66.43333435058594,133.6999969482422,194.9499969482422,244.5,432.29998779296875
2020-03-03,1330.2406005859375,93.3499984741211,425.0,71.0999984741211,68.80000305175781,134.25,205.5500030517578,248.25,448.0
2020-03-04,1327.1202392578125,92.80000305175781,418.70001220703125,71.06666564941406,70.69999694824219,130.39999389648438,206.10000610351562,245.1999969482422,435.25
2020-03-05,1298.8382568359375,92.5999984741211,418.3999938964844,69.86666870117188,71.19999694824219,131.3000030517578,203.6999969482422,242.35000610351562,439.6499938964844
2020-03-06,1259.0653076171875,88.5,403.1000061035156,67.19999694824219,71.86666870117188,127.19999694824219,201.14999389648438,235.14999389648438,440.8500061035156
2020-03-09,1103.6881103515625,74.55000305175781,423.8500061035156,66.26666259765625,66.96666717529297,120.19999694824219,212.60000610351562,222.35000610351562,417.70001220703125
2020-03-11,1142.7181396484375,71.69999694824219,404.3999938964844,64.5999984741211,60.33333206176758,119.80000305175781,211.0500030517578,221.4499969482422,416.79998779296875
2020-03-12,1053.0184326171875,62.5,344.29998779296875,58.599998474121094,53.29999923706055,98.94999694824219,184.1999969482422,213.3000030517578,388.3500061035156
2020-03-13,1094.9212646484375,65.9000015258789,376.04998779296875,61.5,56.36666488647461,105.75,197.60000610351562,229.4499969482422,415.3999938964844
2020-03-16,1006.16259765625,60.150001525878906,364.6499938964844,59.79999923706055,52.099998474121094,103.69999694824219,204.8000030517578,207.75,391.54998779296875
2020-03-17,998.534912109375,60.0,357.20001220703125,59.599998474121094,49.766666412353516,107.55000305175781,217.0500030517578,202.0500030517578,377.3999938964844
2020-03-18,959.40576171875,68.1500015258789,332.54998779296875,58.400001525878906,47.233333587646484,103.6500015258789,205.3000030517578,191.0500030517578,340.45001220703125
2020-03-19,909.0828247070312,61.04999923706055,300.25,58.633331298828125,46.266666412353516,98.8499984741211,190.10000610351562,197.64999389648438,322.95001220703125
2020-03-20,1008.3914794921875,72.3499984741211,317.8500061035156,60.400001525878906,53.86666488647461,99.0999984741211,208.5,206.8000030517578,343.5
2020-03-23,875.748779296875,60.400001525878906,269.3500061035156,53.83333206176758,52.0,89.19999694824219,183.8000030517578,189.3000030517578,304.95001220703125
2020-03-24,934.54150390625,62.5,262.8500061035156,53.133331298828125,50.96666717529297,81.75,184.5500030517578,176.9499969482422,320.1499938964844
2020-03-25,1072.087646484375,61.54999923706055,273.75,51.900001525878906,50.36666488647461,84.1500015258789,177.39999389648438,175.64999389648438,343.1499938964844
2020-03-26,1056.1883544921875,64.75,282.29998779296875,52.0,48.733333587646484,90.6500015258789,177.3000030517578,190.0500030517578,361.75
2020-03-27,1055.593994140625,64.44999694824219,278.75,51.266666412353516,46.33333206176758,88.5,170.25,193.4499969482422,357.3999938964844
2020-03-30,1020.7741088867188,63.349998474121094,274.75,51.20000076293945,47.233333587646484,83.69999694824219,167.89999389648438,190.0500030517578,361.3500061035156
2020-03-31,1103.2918701171875,68.30000305175781,316.8999938964844,54.43333435058594,51.03333282470703,86.3499984741211,190.10000610351562,199.6999969482422,387.95001220703125
2020-04-01,1070.3045654296875,65.75,302.95001220703125,52.633331298828125,50.5,89.0,184.0,200.0,390.54998779296875
2020-04-03,1067.332763671875,69.8499984741211,317.1499938964844,53.0,53.93333435058594,90.3499984741211,184.1999969482422,195.8000030517578,406.70001220703125
2020-04-07,1194.7747802734375,72.9000015258789,351.1000061035156,55.33333206176758,56.33333206176758,94.0,200.10000610351562,200.0500030517578,435.8500061035156
2020-04-08,1180.9556884765625,74.44999694824219,342.29998779296875,54.5,57.03333282470703,90.80000305175781,199.5,215.10000610351562,435.6499938964844
2020-04-09,1208.49462890625,77.30000305175781,344.8999938964844,55.599998474121094,58.5,92.69999694824219,207.85000610351562,224.1999969482422,458.6499938964844
2020-04-13,1177.98388671875,75.05000305175781,350.1000061035156,55.43333435058594,57.36666488647461,93.0,205.4499969482422,218.5,459.95001220703125
2020-04-15,1139.0528564453125,74.3499984741211,353.8500061035156,55.46666717529297,57.733333587646484,96.69999694824219,208.4499969482422,210.0500030517578,453.3500061035156
2020-04-16,1157.08203125,75.44999694824219,355.3999938964844,56.46666717529297,59.5,98.9000015258789,213.85000610351562,218.5,464.54998779296875
2020-04-17,1212.506591796875,76.30000305175781,360.1000061035156,57.33333206176758,59.79999923706055,103.75,217.6999969482422,211.60000610351562,460.25
2020-04-20,1232.1207275390625,74.0,368.3999938964844,58.36666488647461,58.266666412353516,106.5,227.39999389648438,218.64999389648438,464.3999938964844
2020-04-21,1225.7313232421875,69.3499984741211,355.25,55.33333206176758,55.0,99.3499984741211,215.85000610351562,215.1999969482422,453.6000061035156
2020-04-22,1350.7957763671875,65.3499984741211,356.70001220703125,55.33333206176758,56.133331298828125,98.0,212.6999969482422,222.1999969482422,446.6499938964844
2020-04-23,1358.0272216796875,67.3499984741211,355.1499938964844,55.400001525878906,55.5,99.1500015258789,209.5,223.25,450.8500061035156
2020-04-24,1403.6943359375,67.5999984741211,350.45001220703125,54.33333206176758,54.33333206176758,97.25,201.39999389648438,218.5,437.25
2020-04-27,1416.32470703125,68.44999694824219,355.3999938964844,54.33333206176758,54.46666717529297,98.5,208.25,225.64999389648438,447.6499938964844
2020-04-28,1414.7396240234375,69.19999694824219,359.1000061035156,53.099998474121094,56.36666488647461,104.0999984741211,210.89999389648438,224.35000610351562,466.8500061035156
2020-04-29,1413.5509033203125,70.5,360.75,53.666664123535156,59.400001525878906,105.8499984741211,208.35000610351562,235.5,475.95001220703125
2020-04-30,1452.2342529296875,79.9000015258789,370.0,56.133331298828125,63.79999923706055,105.3499984741211,220.3000030517578,243.0,476.6499938964844
2020-05-04,1421.7235107421875,76.55000305175781,347.8999938964844,53.166664123535156,62.33333206176758,99.80000305175781,207.8000030517578,231.1999969482422,469.70001220703125
2020-05-05,1446.9344482421875,78.44999694824219,347.04998779296875,52.46666717529297,60.733333587646484,97.3499984741211,214.60000610351562,229.0500030517578,463.6000061035156
2020-05-06,1447.0335693359375,79.25,343.79998779296875,51.03333282470703,63.133331298828125,99.69999694824219,202.5,233.60000610351562,468.1000061035156
2020-05-07,1492.7998046875,75.5999984741211,329.54998779296875,50.5,61.0,104.3499984741211,200.89999389648438,227.8000030517578,468.3500061035156
2020-05-08,1547.134765625,76.0,324.75,49.56666564941406,60.900001525878906,107.30000305175781,196.9499969482422,224.64999389648438,472.29998779296875
2020-05-11,1561.993896484375,77.05000305175781,314.79998779296875,50.233333587646484,61.36666488647461,106.44999694824219,192.64999389648438,234.25,495.95001220703125
2020-05-12,1465.35986328125,76.30000305175781,312.5,49.93333435058594,59.133331298828125,104.5999984741211,189.9499969482422,231.10000610351562,480.95001220703125
2020-05-13,1496.449951171875,78.19999694824219,316.54998779296875,50.666664123535156,59.56666564941406,106.0,192.3000030517578,232.0500030517578,473.0
2020-05-14,1435.949951171875,76.1500015258789,309.70001220703125,50.099998474121094,56.96666717529297,106.3499984741211,190.25,231.4499969482422,461.70001220703125
2020-05-15,1459.4000244140625,76.1500015258789,318.20001220703125,50.33333206176758,57.20000076293945,107.44999694824219,189.10000610351562,227.9499969482422,456.6000061035156
2020-05-18,1440.75,72.9000015258789,294.04998779296875,47.70000076293945,54.0,101.5999984741211,172.5,219.5,445.5
2020-05-19,1408.9000244140625,77.1500015258789,293.29998779296875,48.03333282470703,54.56666564941406,106.3499984741211,171.35000610351562,224.10000610351562,451.0
2020-05-20,1433.699951171875,78.0,308.8999938964844,49.400001525878906,57.5,106.3499984741211,178.85000610351562,227.60000610351562,454.1000061035156
2020-05-21,1441.25,77.0,313.20001220703125,49.633331298828125,58.633331298828125,112.1500015258789,180.75,234.75,450.79998779296875
2020-05-22,1431.550048828125,76.1500015258789,315.20001220703125,50.33333206176758,58.133331298828125,115.69999694824219,182.1999969482422,231.1999969482422,450.6000061035156
2020-05-26,1424.050048828125,77.0,313.1499938964844,51.43333435058594,58.766666412353516,114.6500015258789,179.3000030517578,233.0,470.0
2020-05-27,1445.550048828125,77.94999694824219,329.45001220703125,51.70000076293945,59.06666564941406,114.75,185.75,234.25,456.3999938964844
2020-05-28,1472.25,78.8499984741211,326.45001220703125,51.79999923706055,59.400001525878906,114.8499984741211,185.85000610351562,238.1999969482422,470.75
2020-05-29,1464.4000244140625,83.19999694824219,342.79998779296875,55.46666717529297,61.56666564941406,117.44999694824219,194.5500030517578,252.5500030517578,472.1000061035156
2020-06-01,1520.3499755859375,83.94999694824219,346.29998779296875,57.43333435058594,61.29999923706055,117.30000305175781,195.6999969482422,246.35000610351562,470.54998779296875
2020-06-02,1535.699951171875,84.30000305175781,341.6000061035156,57.20000076293945,64.36666870117188,124.0999984741211,193.75,243.85000610351562,472.8500061035156
2020-06-03,1541.6500244140625,86.30000305175781,349.04998779296875,58.0,64.23332977294922,135.9499969482422,197.0500030517578,252.9499969482422,489.70001220703125
2020-06-04,1579.800048828125,84.9000015258789,357.25,57.266666412353516,64.83333587646484,134.10000610351562,195.25,254.3000030517578,504.75
2020-06-05,1581.699951171875,86.94999694824219,369.6000061035156,59.599998474121094,65.23332977294922,135.0500030517578,204.60000610351562,256.1000061035156,488.75
2020-06-08,1569.5,90.94999694824219,394.1000061035156,62.06666564941406,69.83333587646484,134.14999389648438,216.4499969482422,257.70001220703125,472.8999938964844
2020-06-09,1537.1500244140625,90.0,381.5,60.43333435058594,67.4000015258789,133.0,211.64999389648438,257.75,463.45001220703125
2020-06-10,1572.1500244140625,88.25,378.95001220703125,59.96666717529297,65.4000015258789,134.5500030517578,207.85000610351562,253.0500030517578,466.0
2020-06-11,1537.699951171875,86.9000015258789,370.04998779296875,58.900001525878906,63.70000076293945,134.0,205.25,255.14999389648438,475.0
2020-06-12,1588.800048828125,83.9000015258789,373.8999938964844,58.86666488647461,64.23332977294922,132.4499969482422,210.85000610351562,260.1000061035156,482.0
2020-06-15,1614.550048828125,84.0999984741211,361.0,57.46666717529297,66.43333435058594,136.9499969482422,206.6999969482422,258.04998779296875,472.79998779296875
2020-06-16,1617.699951171875,83.9000015258789,359.75,56.56666564941406,65.0,136.60000610351562,209.8000030517578,260.79998779296875,474.29998779296875
2020-06-17,1615.3499755859375,84.19999694824219,364.6000061035156,56.233333587646484,64.16666412353516,135.4499969482422,214.10000610351562,261.6499938964844,474.1499938964844
2020-06-18,1655.9000244140625,83.5999984741211,370.25,56.56666564941406,64.69999694824219,135.89999389648438,222.89999389648438,260.3500061035156,449.6499938964844
2020-06-19,1759.4000244140625,85.75,380.54998779296875,56.86666488647461,66.33333587646484,142.35000610351562,223.64999389648438,260.3999938964844,447.6499938964844
2020-06-22,1746.1500244140625,84.8499984741211,385.1499938964844,58.70000076293945,65.53333282470703,148.4499969482422,238.60000610351562,262.6499938964844,447.8999938964844
2020-06-23,1720.9000244140625,85.6500015258789,392.0,59.56666564941406,66.16666412353516,150.9499969482422,237.60000610351562,259.6499938964844,453.54998779296875
2020-06-24,1727.8499755859375,83.0999984741211,378.54998779296875,58.06666564941406,67.5999984741211,161.10000610351562,228.39999389648438,262.6499938964844,443.54998779296875
2020-06-25,1717.9000244140625,81.5999984741211,370.25,56.70000076293945,68.73332977294922,170.89999389648438,221.85000610351562,260.79998779296875,445.1499938964844
2020-06-26,1741.6500244140625,84.1500015258789,393.6499938964844,59.43333435058594,70.0999984741211,165.85000610351562,231.25,265.1499938964844,442.1000061035156
2020-06-29,1723.1500244140625,82.4000015258789,383.3500061035156,58.06666564941406,69.06666564941406,157.35000610351562,225.1999969482422,262.75,444.45001220703125
2020-06-30,1704.0999755859375,81.3499984741211,374.0,56.900001525878906,68.0999984741211,152.60000610351562,216.75,258.04998779296875,442.29998779296875
2020-07-01,1737.5999755859375,80.44999694824219,380.1499938964844,57.099998474121094,68.63333129882812,159.14999389648438,222.35000610351562,257.3500061035156,438.70001220703125
2020-07-02,1760.3499755859375,81.8499984741211,383.5,58.900001525878906,69.0,163.85000610351562,215.14999389648438,261.29998779296875,444.6000061035156
2020-07-03,1787.9000244140625,82.4000015258789,385.3999938964844,58.56666564941406,69.93333435058594,161.35000610351562,215.85000610351562,272.75,447.5
2020-07-06,1851.800048828125,83.75,390.20001220703125,58.633331298828125,69.13333129882812,160.9499969482422,215.60000610351562,274.5,441.3500061035156
2020-07-07,1823.449951171875,81.94999694824219,379.8500061035156,57.43333435058594,68.56666564941406,157.64999389648438,211.14999389648438,261.25,415.54998779296875
2020-07-08,1798.0,81.30000305175781,378.1499938964844,57.96666717529297,68.46666717529297,154.35000610351562,211.8000030517578,264.1499938964844,410.95001220703125
2020-07-09,1824.25,80.19999694824219,376.75,57.666664123535156,70.36666870117188,154.5500030517578,205.35000610351562,265.0,410.3999938964844
2020-07-10,1878.050048828125,78.55000305175781,376.3500061035156,57.43333435058594,68.26666259765625,151.89999389648438,209.89999389648438,261.6000061035156,407.75
2020-07-13,1935.0,78.9000015258789,379.95001220703125,58.266666412353516,67.4000015258789,153.85000610351562,210.8000030517578,265.3500061035156,405.8500061035156
