,DLF.NS,GODREJPROP.NS,PHOENIXLTD.NS,LODHA.NS,OBEROIRLTY.NS,PRESTIGE.NS,BRIGADE.NS,MAHLIFE.NS,IBREALEST.NS,SOBHA.NS
2020-12-29,231.4499969482422,1405.050048828125,756.25,,547.0499877929688,268.20001220703125,244.89999389648438,120.76666259765625,76.5999984741211,356.29998779296875
2020-12-30,235.9499969482422,1393.75,763.0499877929688,,567.9500122070312,264.8999938964844,246.10000610351562,121.44999694824219,79.30000305175781,382.5
2020-12-31,232.85000610351562,1432.1500244140625,774.5499877929688,,583.4000244140625,266.1000061035156,249.10000610351562,121.56666564941406,82.19999694824219,414.6499938964844
2021-01-01,238.35000610351562,1427.25,785.4500122070312,,590.0999755859375,266.79998779296875,249.39999389648438,122.18333435058594,80.6500015258789,406.25
2021-01-04,244.3000030517578,1407.199951171875,773.5999755859375,,590.0999755859375,272.95001220703125,252.6999969482422,122.75,80.9000015258789,401.70001220703125
2021-01-05,241.75,1406.5999755859375,763.8499755859375,,587.25,275.29998779296875,257.1000061035156,122.75,78.9000015258789,416.0
2021-01-06,241.0500030517578,1460.5999755859375,767.3499755859375,,587.5499877929688,280.8999938964844,251.4499969482422,124.0999984741211,78.4000015258789,410.6499938964844
2021-01-07,245.39999389648438,1452.800048828125,753.0999755859375,,589.7000122070312,282.6000061035156,258.20001220703125,126.5999984741211,89.55000305175781,442.3999938964844
2021-01-08,248.3000030517578,1463.1500244140625,790.5999755859375,,590.5,286.6499938964844,262.20001220703125,126.96666717529297,86.44999694824219,472.75
2021-01-11,246.9499969482422,1472.8499755859375,822.5499877929688,,585.5499877929688,290.95001220703125,267.70001220703125,129.03334045410156,84.4000015258789,479.3500061035156
2021-01-12,267.54998779296875,1474.0,819.2999877929688,,595.0,296.54998779296875,274.95001220703125,131.28334045410156,85.1500015258789,477.75
2021-01-13,280.45001220703125,1428.6500244140625,791.2000122070312,,580.2999877929688,295.3500061035156,268.25,132.9166717529297,83.75,484.95001220703125
2021-01-14,281.6000061035156,1427.949951171875,773.2999877929688,,579.3499755859375,294.6000061035156,274.3500061035156,131.39999389648438,83.80000305175781,485.1000061035156
2021-01-15,279.45001220703125,1382.300048828125,779.25,,559.5999755859375,289.1499938964844,267.04998779296875,127.83333587646484,80.55000305175781,482.5
2021-01-18,277.1499938964844,1353.75,753.4000244140625,,556.8499755859375,278.3500061035156,259.1499938964844,124.98332977294922,78.0999984741211,452.1499938964844
2021-01-19,289.0,1406.6500244140625,780.4500122070312,,583.7000122070312,286.04998779296875,261.25,126.25,87.1500015258789,482.8500061035156
2021-01-20,290.45001220703125,1419.050048828125,780.3499755859375,,582.3499755859375,290.5,253.39999389648438,127.30000305175781,84.75,485.45001220703125
2021-01-21,282.70001220703125,1375.3499755859375,764.5,,569.7999877929688,280.25,251.9499969482422,126.86666870117188,81.6500015258789,478.6000061035156
2021-01-22,269.3999938964844,1350.3499755859375,736.5999755859375,,567.4500122070312,276.1499938964844,244.3000030517578,127.1500015258789,78.44999694824219,479.29998779296875
2021-01-25,269.95001220703125,1327.199951171875,729.75,,550.75,278.70001220703125,247.89999389648438,130.0833282470703,77.3499984741211,479.70001220703125
2021-01-27,258.75,1297.1500244140625,733.5,,536.7000122070312,280.70001220703125,235.75,130.1999969482422,78.75,475.70001220703125
2021-01-28,261.0,1242.800048828125,721.5999755859375,,518.3499755859375,269.20001220703125,226.89999389648438,129.6666717529297,76.19999694824219,461.20001220703125
2021-01-29,255.4499969482422,1257.199951171875,749.5499877929688,,526.9500122070312,267.5,242.64999389648438,130.73333740234375,74.44999694824219,460.75
2021-02-01,281.6499938964844,1321.8499755859375,806.9500122070312,,538.8499755859375,278.79998779296875,246.10000610351562,130.96665954589844,80.3499984741211,466.04998779296875
2021-02-02,294.5,1399.5,851.4500122070312,,546.9500122070312,284.25,250.64999389648438,130.9166717529297,79.05000305175781,475.04998779296875
2021-02-03,289.95001220703125,1388.9000244140625,823.1500244140625,,559.5499877929688,290.25,256.8999938964844,137.6999969482422,81.8499984741211,466.20001220703125
2021-02-04,304.75,1340.3499755859375,809.0999755859375,,574.6500244140625,282.70001220703125,264.75,135.61666870117188,84.0,463.6499938964844
2021-02-05,305.29998779296875,1397.1500244140625,802.8499755859375,,570.7000122070312,281.1000061035156,270.45001220703125,152.31666564941406,82.55000305175781,458.8500061035156
2021-02-08,313.04998779296875,1424.199951171875,800.75,,574.4500122070312,283.29998779296875,285.3999938964844,157.63333129882812,86.19999694824219,461.45001220703125
2021-02-09,307.0,1424.5999755859375,804.5,,566.9000244140625,282.6499938964844,288.8999938964844,157.86666870117188,86.30000305175781,452.79998779296875
2021-02-10,311.3999938964844,1464.75,807.8499755859375,,590.0,291.70001220703125,285.6499938964844,159.36666870117188,84.80000305175781,449.1499938964844
2021-02-11,309.6499938964844,1481.5999755859375,815.5499877929688,,573.4000244140625,286.75,285.6000061035156,162.8333282470703,83.8499984741211,448.5
2021-02-12,311.75,1488.4000244140625,815.6500244140625,,562.5499877929688,286.29998779296875,288.6499938964844,165.10000610351562,81.9000015258789,447.20001220703125
2021-02-15,317.25,1509.9000244140625,837.9500122070312,,589.5499877929688,291.1000061035156,279.20001220703125,164.53334045410156,81.25,447.29998779296875
2021-02-16,319.0,1522.800048828125,843.7999877929688,,577.5999755859375,284.8999938964844,281.79998779296875,162.68333435058594,85.0999984741211,452.70001220703125
2021-02-17,314.8999938964844,1505.300048828125,845.0499877929688,,571.4000244140625,294.95001220703125,281.75,161.43333435058594,82.3499984741211,457.45001220703125
2021-02-18,306.25,1505.300048828125,832.6500244140625,,571.5499877929688,311.75,282.0,162.03334045410156,83.75,461.5
2021-02-19,300.6000061035156,1523.25,806.2999877929688,,570.2000122070312,297.54998779296875,281.5,161.6666717529297,81.6500015258789,454.0
2021-02-22,294.1000061035156,1444.5999755859375,770.1500244140625,,565.8499755859375,282.04998779296875,284.95001220703125,157.9166717529297,80.8499984741211,447.95001220703125
2021-02-23,305.3999938964844,1496.25,791.0999755859375,,560.9000244140625,298.3999938964844,289.25,160.73333740234375,82.75,449.20001220703125
2021-02-24,313.20001220703125,1494.0999755859375,785.0999755859375,,561.0499877929688,306.8500061035156,288.79998779296875,162.86666870117188,83.1500015258789,447.75
2021-02-25,314.70001220703125,1550.3499755859375,800.2000122070312,,553.25,308.1499938964844,292.0,170.26666259765625,92.80000305175781,452.29998779296875
2021-02-26,302.5,1540.550048828125,813.5999755859375,,545.5999755859375,298.1000061035156,289.8500061035156,171.60000610351562,89.25,439.3500061035156
2021-03-01,307.29998779296875,1539.949951171875,828.6500244140625,,554.4500122070312,303.3500061035156,292.20001220703125,179.38333129882812,94.19999694824219,439.54998779296875
2021-03-02,313.6000061035156,1508.449951171875,826.0499877929688,,563.2999877929688,302.8500061035156,295.95001220703125,178.71665954589844,99.80000305175781,451.3500061035156
2021-03-03,324.20001220703125,1524.5,829.2000122070312,,557.4000244140625,301.25,295.0,176.21665954589844,105.25,461.75
2021-03-04,326.3999938964844,1525.5999755859375,798.2999877929688,,549.75,299.54998779296875,291.45001220703125,175.3333282470703,115.8499984741211,473.3500061035156
2021-03-05,318.1000061035156,1497.6500244140625,798.0999755859375,,544.6500244140625,295.3500061035156,286.3999938964844,174.86666870117188,120.0999984741211,461.5
2021-03-08,316.25,1483.5,794.2000122070312,,531.5,293.79998779296875,286.79998779296875,179.38333129882812,115.0999984741211,463.45001220703125
2021-03-09,311.3999938964844,1463.050048828125,798.8499755859375,,530.5499877929688,287.79998779296875,290.1000061035156,179.13333129882812,114.0,446.1499938964844
2021-03-10,314.25,1463.3499755859375,796.0499877929688,,536.7999877929688,291.1499938964844,290.0,179.8333282470703,114.94999694824219,447.70001220703125
2021-03-12,308.5,1450.050048828125,799.6500244140625,,558.5999755859375,293.1000061035156,286.0,182.8333282470703,104.1500015258789,449.0
2021-03-15,304.25,1429.300048828125,793.0499877929688,,596.5999755859375,287.6499938964844,283.70001220703125,183.9499969482422,100.30000305175781,443.70001220703125
2021-03-16,304.20001220703125,1421.300048828125,794.5999755859375,,586.6500244140625,274.6499938964844,279.04998779296875,183.53334045410156,99.55000305175781,462.45001220703125
2021-03-17,291.1499938964844,1389.9000244140625,778.7000122070312,,575.2000122070312,276.3999938964844,271.54998779296875,176.0833282470703,91.5999984741211,458.25
2021-03-18,288.20001220703125,1346.050048828125,768.0499877929688,,579.0499877929688,277.54998779296875,259.70001220703125,172.43333435058594,91.19999694824219,442.3999938964844
2021-03-19,287.3999938964844,1317.75,745.7000122070312,,590.0,285.6000061035156,249.60000610351562,174.88333129882812,92.75,449.20001220703125
2021-03-22,292.29998779296875,1412.0,769.7000122070312,,600.1500244140625,299.3999938964844,251.5,175.8333282470703,89.5,448.0
2021-03-23,297.95001220703125,1439.800048828125,778.0499877929688,,592.0999755859375,303.5,252.14999389648438,174.9499969482422,90.1500015258789,446.6000061035156
2021-03-24,284.1499938964844,1393.9000244140625,770.5,,575.0999755859375,304.3500061035156,251.25,178.21665954589844,84.44999694824219,446.75
2021-03-25,277.0,1332.0999755859375,769.8499755859375,,551.9000244140625,306.3500061035156,248.9499969482422,180.1999969482422,82.6500015258789,433.79998779296875
2021-03-26,279.20001220703125,1366.8499755859375,779.5999755859375,,556.7000122070312,308.1000061035156,270.1499938964844,184.0500030517578,83.19999694824219,444.04998779296875
2021-03-30,279.29998779296875,1352.199951171875,789.9500122070312,,555.9500122070312,309.1499938964844,282.45001220703125,187.03334045410156,79.94999694824219,451.5
2021-03-31,287.04998779296875,1406.75,780.6500244140625,,575.1500244140625,305.6000061035156,277.8500061035156,189.78334045410156,81.0999984741211,436.95001220703125
2021-04-01,291.79998779296875,1391.3499755859375,767.8499755859375,,578.8499755859375,308.8500061035156,267.3500061035156,186.75,88.30000305175781,445.6000061035156
2021-04-05,276.75,1352.0999755859375,732.7000122070312,,572.5999755859375,299.45001220703125,259.95001220703125,180.25,84.1500015258789,431.29998779296875
2021-04-06,278.79998779296875,1371.0,727.9000244140625,,566.7000122070312,308.45001220703125,263.8999938964844,178.64999389648438,81.4000015258789,496.54998779296875
2021-04-07,283.1000061035156,1368.6500244140625,742.7999877929688,,574.4000244140625,311.04998779296875,266.8999938964844,178.6999969482422,84.5999984741211,500.8500061035156
2021-04-08,280.45001220703125,1385.550048828125,781.0499877929688,,580.0499877929688,311.5,269.45001220703125,178.3000030517578,84.6500015258789,504.6000061035156
2021-04-09,279.54998779296875,1362.0999755859375,749.2000122070312,,595.1500244140625,312.1000061035156,266.1499938964844,176.78334045410156,85.4000015258789,519.5499877929688
2021-04-12,246.60000610351562,1269.449951171875,719.7999877929688,,558.6500244140625,300.8999938964844,255.8000030517578,165.51666259765625,77.0999984741211,466.5
2021-04-13,255.6999969482422,1304.0,718.5499877929688,,562.4000244140625,301.04998779296875,266.3999938964844,165.23333740234375,79.69999694824219,527.7999877929688
2021-04-15,248.0,1347.75,722.1500244140625,,557.25,305.95001220703125,256.1499938964844,161.71665954589844,78.0999984741211,522.8499755859375
2021-04-16,252.4499969482422,1336.9000244140625,715.3499755859375,,552.9000244140625,295.1499938964844,251.60000610351562,160.93333435058594,79.3499984741211,504.20001220703125
2021-04-19,236.8000030517578,1302.949951171875,686.8499755859375,232.625,538.4000244140625,278.6499938964844,248.1999969482422,156.8000030517578,73.94999694824219,483.5
2021-04-20,234.39999389648438,1327.550048828125,688.4000244140625,251.5500030517578,533.25,275.1000061035156,246.8000030517578,156.5,76.05000305175781,502.8500061035156
2021-04-22,247.0,1330.25,681.6500244140625,261.875,525.5499877929688,276.75,239.64999389648438,158.8333282470703,79.80000305175781,499.8500061035156
2021-04-23,241.9499969482422,1312.949951171875,678.75,265.3500061035156,521.5999755859375,275.75,235.5,161.1999969482422,79.55000305175781,507.45001220703125
2021-04-26,246.8000030517578,1366.25,776.2999877929688,290.04998779296875,527.5,274.3500061035156,240.1999969482422,167.60000610351562,82.05000305175781,492.8500061035156
2021-04-27,253.6999969482422,1367.050048828125,757.7999877929688,302.20001220703125,537.5999755859375,274.5,244.39999389648438,165.51666259765625,81.5,490.79998779296875
2021-04-28,250.89999389648438,1355.699951171875,740.9500122070312,307.82501220703125,544.4500122070312,275.6499938964844,247.64999389648438,159.56666564941406,80.0999984741211,504.8500061035156
2021-04-29,249.3000030517578,1379.75,717.2999877929688,300.82501220703125,548.9500122070312,276.04998779296875,253.39999389648438,168.23333740234375,77.9000015258789,495.6499938964844
2021-04-30,247.3000030517578,1368.3499755859375,716.9000244140625,296.8500061035156,547.25,271.8500061035156,250.39999389648438,166.61666870117188,77.30000305175781,486.1000061035156
2021-05-03,247.85000610351562,1309.699951171875,747.0,299.6499938964844,548.1500244140625,266.6499938964844,250.0500030517578,166.64999389648438,79.19999694824219,490.5
2021-05-04,245.89999389648438,1283.8499755859375,767.9000244140625,298.8500061035156,552.5499877929688,267.25,250.9499969482422,162.4166717529297,77.44999694824219,479.79998779296875
2021-05-05,248.4499969482422,1223.4000244140625,747.9500122070312,303.0,550.25,271.8500061035156,255.5500030517578,159.43333435058594,77.44999694824219,485.0
2021-05-06,250.5,1254.5,757.6500244140625,300.9750061035156,545.0499877929688,274.1000061035156,254.25,155.86666870117188,76.80000305175781,477.20001220703125
2021-05-07,257.95001220703125,1246.4000244140625,762.9000244140625,315.875,545.2000122070312,272.3500061035156,256.1000061035156,155.64999389648438,78.69999694824219,466.5
2021-05-10,266.1000061035156,1242.3499755859375,739.5499877929688,345.875,543.5999755859375,268.20001220703125,254.3000030517578,166.0833282470703,85.44999694824219,469.04998779296875
2021-05-11,265.5,1259.050048828125,750.6500244140625,345.8500061035156,542.75,270.54998779296875,246.10000610351562,164.25,86.80000305175781,463.25
2021-05-12,265.29998779296875,1240.3499755859375,748.75,323.32501220703125,553.0499877929688,268.29998779296875,250.0500030517578,167.88333129882812,84.94999694824219,458.1000061035156
2021-05-14,250.5500030517578,1221.199951171875,729.3499755859375,323.95001220703125,533.25,267.0,243.89999389648438,164.78334045410156,81.3499984741211,445.5
2021-05-17,259.25,1249.0,714.25,323.70001220703125,532.0999755859375,270.70001220703125,246.75,174.56666564941406,82.75,450.1499938964844
2021-05-18,261.8999938964844,1253.0,719.9500122070312,316.42498779296875,547.2999877929688,269.45001220703125,250.0,177.1666717529297,83.44999694824219,450.29998779296875
2021-05-19,265.04998779296875,1281.050048828125,724.2000122070312,317.1499938964844,586.8499755859375,269.8999938964844,259.75,182.5500030517578,84.5,454.95001220703125
2021-05-20,267.3500061035156,1288.6500244140625,718.7000122070312,314.2749938964844,598.0499877929688,267.5,264.04998779296875,177.0,91.8499984741211,452.1000061035156
2021-05-21,268.3999938964844,1305.25,732.6500244140625,322.17498779296875,612.0,267.8500061035156,269.1000061035156,177.64999389648438,92.1500015258789,452.3999938964844
2021-05-24,277.04998779296875,1352.3499755859375,726.8499755859375,322.1000061035156,589.2999877929688,267.3999938964844,270.5,175.14999389648438,91.55000305175781,475.6000061035156
2021-05-25,279.0,1343.0,771.0,316.32501220703125,569.8499755859375,266.54998779296875,269.1499938964844,174.63333129882812,94.8499984741211,476.1000061035156
2021-05-26,291.20001220703125,1348.550048828125,804.9500122070312,312.54998779296875,582.3499755859375,274.45001220703125,266.6000061035156,176.21665954589844,103.1500015258789,485.1499938964844
2021-05-27,283.3999938964844,1361.6500244140625,769.0999755859375,307.4750061035156,588.5999755859375,270.04998779296875,265.79998779296875,176.35000610351562,100.44999694824219,474.3999938964844
2021-05-28,286.29998779296875,1359.8499755859375,765.9500122070312,317.57501220703125,586.0999755859375,272.29998779296875,265.1000061035156,173.89999389648438,97.9000015258789,474.95001220703125
2021-05-31,288.45001220703125,1369.699951171875,791.2000122070312,315.57501220703125,605.4500122070312,273.20001220703125,258.95001220703125,174.11666870117188,101.80000305175781,491.25
2021-06-01,287.29998779296875,1361.0999755859375,790.5,313.1499938964844,605.0499877929688,271.95001220703125,260.0,173.6999969482422,99.0999984741211,496.29998779296875
2021-06-02,290.8999938964844,1390.6500244140625,807.0999755859375,309.0,604.2999877929688,273.04998779296875,266.54998779296875,176.0833282470703,100.5,501.5
2021-06-03,297.6499938964844,1406.5999755859375,861.7999877929688,311.3500061035156,661.4500122070312,287.75,269.3500061035156,188.60000610351562,106.25,513.5999755859375
2021-06-04,296.95001220703125,1408.949951171875,876.1500244140625,313.8500061035156,654.3499755859375,289.25,268.45001220703125,191.14999389648438,112.75,509.5
2021-06-07,298.6499938964844,1403.800048828125,850.0499877929688,335.0249938964844,648.0999755859375,288.1000061035156,267.0,190.53334045410156,112.3499984741211,505.3500061035156
2021-06-08,304.45001220703125,1407.199951171875,868.0,345.375,650.0499877929688,291.54998779296875,279.29998779296875,194.13333129882812,106.55000305175781,509.04998779296875
2021-06-09,297.8500061035156,1403.5,840.7000122070312,333.1000061035156,640.7999877929688,288.04998779296875,270.25,196.39999389648438,105.19999694824219,498.8500061035156
2021-06-10,313.6499938964844,1438.949951171875,834.2000122070312,347.125,663.0,296.75,276.8999938964844,199.46665954589844,113.1500015258789,512.2999877929688
2021-06-11,310.04998779296875,1421.75,836.0499877929688,336.45001220703125,652.8499755859375,293.6000061035156,279.3500061035156,195.60000610351562,109.69999694824219,507.5
2021-06-14,299.20001220703125,1410.199951171875,819.6500244140625,342.54998779296875,655.4500122070312,288.75,281.04998779296875,195.18333435058594,109.5999984741211,500.95001220703125
2021-06-15,308.79998779296875,1432.3499755859375,819.4000244140625,354.42498779296875,653.0,287.95001220703125,283.8999938964844,204.88333129882812,110.6500015258789,514.8499755859375
2021-06-16,306.1000061035156,1410.6500244140625,809.5999755859375,340.8999938964844,642.7000122070312,284.04998779296875,284.45001220703125,211.81666564941406,108.69999694824219,502.5
2021-06-17,296.8999938964844,1392.050048828125,813.9000244140625,335.32501220703125,633.1500244140625,281.1000061035156,279.6499938964844,205.18333435058594,108.1500015258789,494.1000061035156
2021-06-18,294.8500061035156,1387.0999755859375,799.4000244140625,340.5,617.3499755859375,282.04998779296875,275.20001220703125,196.73333740234375,108.0999984741211,499.29998779296875
2021-06-21,302.6000061035156,1419.5999755859375,809.7999877929688,352.0249938964844,622.2000122070312,292.0,279.04998779296875,205.14999389648438,112.9000015258789,505.6000061035156
2021-06-22,296.79998779296875,1401.9000244140625,820.9500122070312,349.8999938964844,612.75,288.3999938964844,287.1000061035156,199.46665954589844,114.5999984741211,502.75
2021-06-23,293.04998779296875,1405.300048828125,817.0499877929688,341.0249938964844,614.8499755859375,286.1499938964844,290.8500061035156,198.3000030517578,116.69999694824219,482.3500061035156
2021-06-24,290.25,1383.550048828125,806.4500122070312,344.0,603.6500244140625,289.20001220703125,291.5,195.88333129882812,121.5999984741211,467.8500061035156
2021-06-25,293.8999938964844,1401.050048828125,813.7999877929688,338.125,604.1500244140625,286.79998779296875,286.45001220703125,197.88333129882812,116.25,460.75
2021-06-28,293.54998779296875,1402.0,820.5999755859375,343.625,606.8499755859375,289.3999938964844,284.0,197.5500030517578,112.8499984741211,471.3500061035156
2021-06-29,287.20001220703125,1406.050048828125,818.7999877929688,337.82501220703125,610.5,291.1499938964844,278.45001220703125,196.85000610351562,115.0999984741211,479.1000061035156
2021-06-30,281.1000061035156,1397.800048828125,815.1500244140625,341.82501220703125,629.7000122070312,289.54998779296875,279.70001220703125,201.56666564941406,117.80000305175781,471.04998779296875
2021-07-01,280.25,1385.800048828125,824.3499755859375,340.7749938964844,635.4500122070312,285.04998779296875,275.20001220703125,198.9166717529297,115.05000305175781,470.54998779296875
2021-07-02,283.8500061035156,1388.4000244140625,826.8499755859375,338.1000061035156,648.1500244140625,284.8500061035156,280.1000061035156,195.8333282470703,112.30000305175781,464.79998779296875
2021-07-05,293.70001220703125,1443.5999755859375,846.4500122070312,335.4750061035156,646.7000122070312,289.25,281.04998779296875,198.68333435058594,118.80000305175781,479.5
2021-07-06,290.8999938964844,1433.75,837.9500122070312,325.42498779296875,647.0499877929688,288.20001220703125,286.29998779296875,209.10000610351562,117.05000305175781,490.8999938964844
2021-07-07,294.8999938964844,1482.0999755859375,847.7000122070312,332.125,654.2000122070312,287.5,295.0,205.43333435058594,119.69999694824219,516.9500122070312
2021-07-08,287.8500061035156,1454.6500244140625,851.0,343.92498779296875,664.4000244140625,289.1000061035156,306.04998779296875,204.25,117.25,548.3499755859375
2021-07-09,300.3500061035156,1480.449951171875,848.9000244140625,386.32501220703125,670.5499877929688,296.3500061035156,316.45001220703125,205.06666564941406,120.19999694824219,556.0999755859375
2021-07-12,310.95001220703125,1514.0,861.9000244140625,395.2250061035156,693.7000122070312,304.20001220703125,323.3500061035156,219.98333740234375,138.1999969482422,572.7000122070312
2021-07-13,314.20001220703125,1514.1500244140625,867.3499755859375,389.17498779296875,700.5,303.6000061035156,324.6000061035156,228.06666564941406,135.5500030517578,577.2999877929688
2021-07-14,311.79998779296875,1501.25,859.2000122070312,395.54998779296875,686.5999755859375,300.25,328.0,225.21665954589844,132.1999969482422,565.25
2021-07-15,322.6000061035156,1553.800048828125,860.2000122070312,414.7250061035156,714.8499755859375,318.3500061035156,346.8999938964844,232.89999389648438,141.0,673.5
2021-07-16,330.79998779296875,1577.800048828125,875.8499755859375,426.29998779296875,706.75,329.6499938964844,339.1499938964844,230.6999969482422,143.0500030517578,658.2999877929688
2021-07-19,331.25,1568.949951171875,874.2000122070312,415.8999938964844,711.8499755859375,336.5,323.20001220703125,226.8000030517578,159.3000030517578,620.6500244140625
2021-07-20,322.3999938964844,1545.9000244140625,837.5499877929688,396.6000061035156,694.3499755859375,329.04998779296875,313.20001220703125,222.56666564941406,154.1999969482422,608.1500244140625
2021-07-22,330.5,1555.300048828125,861.5,428.125,678.7000122070312,344.3999938964844,318.04998779296875,222.68333435058594,163.35000610351562,602.25
2021-07-23,334.1499938964844,1561.550048828125,878.2999877929688,422.42498779296875,696.5,348.79998779296875,315.04998779296875,240.26666259765625,170.14999389648438,604.7000122070312
2021-07-26,333.95001220703125,1541.0999755859375,856.4000244140625,421.7250061035156,703.5,342.54998779296875,321.1000061035156,241.71665954589844,160.35000610351562,608.9500122070312
2021-07-27,337.0,1532.75,829.9000244140625,438.5,705.0499877929688,336.3999938964844,318.04998779296875,247.01666259765625,156.25,585.3499755859375
2021-07-28,332.04998779296875,1541.8499755859375,814.75,426.57501220703125,700.3499755859375,330.70001220703125,326.3500061035156,258.20001220703125,150.1999969482422,578.0
2021-07-29,340.04998779296875,1564.050048828125,834.1500244140625,427.8999938964844,691.2999877929688,340.70001220703125,324.29998779296875,251.3333282470703,153.39999389648438,589.8499755859375
2021-07-30,337.6499938964844,1602.3499755859375,863.6500244140625,426.8999938964844,672.4000244140625,340.6499938964844,326.25,254.21665954589844,151.3000030517578,596.25
2021-08-02,351.8500061035156,1657.699951171875,896.7000122070312,459.42498779296875,739.25,364.3999938964844,334.25,268.3999938964844,157.60000610351562,640.0
2021-08-03,355.1499938964844,1659.550048828125,897.5499877929688,460.7250061035156,719.6500244140625,372.04998779296875,345.75,263.7833251953125,155.1999969482422,644.2000122070312
2021-08-04,350.45001220703125,1637.3499755859375,863.8499755859375,441.5,718.4000244140625,368.20001220703125,338.04998779296875,257.1499938964844,150.64999389648438,622.9000244140625
2021-08-05,351.04998779296875,1604.699951171875,873.8499755859375,434.0,703.3499755859375,358.1000061035156,336.79998779296875,249.8000030517578,143.25,630.3499755859375
2021-08-06,342.79998779296875,1582.5999755859375,884.0999755859375,437.04998779296875,698.0999755859375,360.1499938964844,334.5,250.93333435058594,143.4499969482422,616.3499755859375
2021-08-09,342.25,1562.949951171875,867.9500122070312,429.2250061035156,699.6500244140625,352.3999938964844,340.25,249.75,142.64999389648438,603.4500122070312
2021-08-10,334.25,1548.699951171875,840.1500244140625,402.2749938964844,699.7999877929688,352.5,328.1000061035156,250.78334045410156,135.64999389648438,578.6500244140625
2021-08-11,331.54998779296875,1546.0,842.3499755859375,417.8500061035156,692.75,360.95001220703125,323.25,245.89999389648438,147.39999389648438,585.8499755859375
2021-08-12,334.04998779296875,1557.0,860.7999877929688,426.07501220703125,690.1500244140625,355.0,337.6000061035156,247.0833282470703,152.9499969482422,608.5
2021-08-13,332.6000061035156,1546.449951171875,864.25,435.79998779296875,691.6500244140625,338.79998779296875,329.0,249.9166717529297,149.8000030517578,603.0499877929688
2021-08-16,329.6499938964844,1546.75,848.75,435.0249938964844,694.4500122070312,345.54998779296875,314.04998779296875,249.3000030517578,153.75,594.2000122070312
2021-08-17,325.3500061035156,1522.949951171875,839.0499877929688,425.42498779296875,696.2000122070312,348.3500061035156,327.6499938964844,251.5500030517578,149.85000610351562,596.5499877929688
2021-08-18,327.1000061035156,1507.0999755859375,831.0499877929688,430.67498779296875,684.5499877929688,344.6000061035156,328.29998779296875,251.18333435058594,144.5,586.4500122070312
2021-08-20,309.0,1484.949951171875,809.2000122070312,426.42498779296875,656.3499755859375,331.95001220703125,315.1000061035156,250.11666870117188,138.10000610351562,585.25
2021-08-23,306.6000061035156,1475.8499755859375,803.5,404.79998779296875,664.0999755859375,324.0,310.54998779296875,247.26666259765625,135.39999389648438,569.4000244140625
2021-08-24,315.20001220703125,1459.050048828125,830.0,419.8500061035156,673.9500122070312,339.29998779296875,310.70001220703125,249.01666259765625,141.60000610351562,580.9000244140625
2021-08-25,307.29998779296875,1440.5,849.7999877929688,425.67498779296875,675.4000244140625,346.8999938964844,307.1000061035156,248.4166717529297,137.39999389648438,580.4500122070312
2021-08-26,307.54998779296875,1465.25,861.0,433.32501220703125,665.75,350.6499938964844,306.1499938964844,253.23333740234375,134.60000610351562,584.2000122070312
2021-08-27,311.79998779296875,1473.699951171875,855.0499877929688,445.6499938964844,678.2999877929688,351.70001220703125,301.0,254.3000030517578,135.4499969482422,600.0999755859375
2021-08-30,319.79998779296875,1494.3499755859375,870.5,466.8999938964844,698.2000122070312,347.79998779296875,312.25,257.1333312988281,139.39999389648438,612.1500244140625
2021-08-31,320.54998779296875,1489.0,862.75,479.25,703.5999755859375,352.6499938964844,334.45001220703125,253.5500030517578,136.39999389648438,623.0499877929688
2021-09-01,332.8500061035156,1560.550048828125,901.0999755859375,497.20001220703125,778.5499877929688,372.25,359.75,262.4166564941406,144.25,685.7000122070312
2021-09-02,338.8999938964844,1595.4000244140625,898.6500244140625,519.0,756.2000122070312,383.1499938964844,370.75,261.79998779296875,145.0500030517578,722.5499877929688
2021-09-03,343.70001220703125,1580.4000244140625,876.0499877929688,544.2750244140625,762.5499877929688,422.70001220703125,370.1499938964844,266.1166687011719,145.9499969482422,769.4500122070312
2021-09-06,345.5,1605.25,871.2999877929688,544.5750122070312,817.9000244140625,479.45001220703125,393.70001220703125,273.1000061035156,146.60000610351562,817.9000244140625
2021-09-07,336.04998779296875,1577.300048828125,869.7999877929688,514.0499877929688,791.75,451.20001220703125,400.3500061035156,283.26666259765625,143.5,770.7000122070312
2021-09-08,334.70001220703125,1583.1500244140625,871.7999877929688,526.2249755859375,774.2000122070312,442.75,401.6000061035156,279.3999938964844,148.5,785.4000244140625
2021-09-09,332.95001220703125,1581.550048828125,873.25,517.9249877929688,773.7999877929688,429.25,398.25,280.45001220703125,144.0500030517578,776.7000122070312
2021-09-13,339.6499938964844,1605.9000244140625,853.2999877929688,531.375,758.7999877929688,436.0,400.75,282.6333312988281,141.3000030517578,797.7999877929688
2021-09-14,342.29998779296875,1615.800048828125,843.9500122070312,524.2999877929688,770.5999755859375,433.8999938964844,401.29998779296875,278.5,139.8000030517578,779.5499877929688
2021-09-15,342.45001220703125,1633.199951171875,856.4500122070312,510.82501220703125,776.0499877929688,427.6499938964844,393.6000061035156,278.45001220703125,137.64999389648438,766.4500122070312
2021-09-16,342.3999938964844,1640.449951171875,866.5999755859375,507.45001220703125,771.0499877929688,425.79998779296875,389.95001220703125,274.5,139.85000610351562,766.4000244140625
